Matrix Size,Function,Implementation,Execution Time
2048,SYMMETRY,SEQUENTIAL,0.014270492
2048,TRANSPOSITION,SEQUENTIAL,0.083848141
2048,TRANSPOSITION,SEQUENTIAL,0.079359002
2048,TRANSPOSITION,SEQUENTIAL,0.102398612
2048,TRANSPOSITION,SEQUENTIAL,0.080836095
2048,TRANSPOSITION,SEQUENTIAL,0.081255704
2048,TRANSPOSITION,SEQUENTIAL,0.086443730
4096,SYMMETRY,SEQUENTIAL,0.123658888
4096,TRANSPOSITION,SEQUENTIAL,0.408901632
4096,SYMMETRY,SEQUENTIAL,0.144843400
4096,TRANSPOSITION,SEQUENTIAL,0.678409897
4096,SYMMETRY,SEQUENTIAL,0.144380212
4096,TRANSPOSITION,SEQUENTIAL,0.482476577
4096,SYMMETRY,SEQUENTIAL,0.144438192
4096,TRANSPOSITION,SEQUENTIAL,0.471153721
4096,SYMMETRY,SEQUENTIAL,0.143479176
4096,TRANSPOSITION,SEQUENTIAL,0.478971802
4096,TRANSPOSITION,SEQUENTIAL,0.555850528
4096,TRANSPOSITION,SEQUENTIAL,0.407594040
4096,TRANSPOSITION,SEQUENTIAL,0.550378412
4096,TRANSPOSITION,SEQUENTIAL,0.441164635
4096,TRANSPOSITION,SEQUENTIAL,0.413666129
