Matrix Size,CPUs/Threads,Function,Implementation,Execution Time
128,96,SYMMETRY,SEQUENTIAL,0.000025824
128,96,TRANSPOSITION,SEQUENTIAL,0.000067819
128,96,SYMMETRY,SEQUENTIAL,0.000027325
128,96,TRANSPOSITION,SEQUENTIAL,0.000043835
128,96,SYMMETRY,SEQUENTIAL,0.000027448
128,96,TRANSPOSITION,SEQUENTIAL,0.000043966
128,96,SYMMETRY,SEQUENTIAL,0.000027265
128,96,TRANSPOSITION,SEQUENTIAL,0.000045180
128,96,SYMMETRY,SEQUENTIAL,0.000029232
128,96,TRANSPOSITION,SEQUENTIAL,0.000046559
128,96,SYMMETRY,SEQUENTIAL,0.000029217
128,96,TRANSPOSITION,SEQUENTIAL,0.000046935
128,96,SYMMETRY,SEQUENTIAL,0.000028063
128,96,TRANSPOSITION,SEQUENTIAL,0.000046030
128,96,SYMMETRY,SEQUENTIAL,0.000029199
128,96,TRANSPOSITION,SEQUENTIAL,0.000047911
128,96,SYMMETRY,SEQUENTIAL,0.000029217
128,96,TRANSPOSITION,SEQUENTIAL,0.000047475
128,96,SYMMETRY,SEQUENTIAL,0.000030324
128,96,TRANSPOSITION,SEQUENTIAL,0.000049002
128,96,SYMMETRY,SEQUENTIAL,0.000027373
128,96,TRANSPOSITION,SEQUENTIAL,0.000044506
128,96,SYMMETRY,SEQUENTIAL,0.000029188
128,96,TRANSPOSITION,SEQUENTIAL,0.000047315
128,96,SYMMETRY,SEQUENTIAL,0.000030588
128,96,TRANSPOSITION,SEQUENTIAL,0.000048701
128,96,SYMMETRY,SEQUENTIAL,0.000027332
128,96,TRANSPOSITION,SEQUENTIAL,0.000044938
128,96,SYMMETRY,SEQUENTIAL,0.000029262
128,96,TRANSPOSITION,SEQUENTIAL,0.000048071
128,96,TRANSPOSITION,SEQUENTIAL,0.000046194
128,96,TRANSPOSITION,SEQUENTIAL,0.000046216
128,96,TRANSPOSITION,SEQUENTIAL,0.000046134
128,96,TRANSPOSITION,SEQUENTIAL,0.000049707
128,96,TRANSPOSITION,SEQUENTIAL,0.000046059
128,96,TRANSPOSITION,SEQUENTIAL,0.000048261
128,96,TRANSPOSITION,SEQUENTIAL,0.000047866
128,96,TRANSPOSITION,SEQUENTIAL,0.000046849
128,96,TRANSPOSITION,SEQUENTIAL,0.000046194
128,96,TRANSPOSITION,SEQUENTIAL,0.000046656
128,96,TRANSPOSITION,SEQUENTIAL,0.000050005
128,96,TRANSPOSITION,SEQUENTIAL,0.000048153
128,96,TRANSPOSITION,SEQUENTIAL,0.000048026
128,96,TRANSPOSITION,SEQUENTIAL,0.000044852
128,96,TRANSPOSITION,SEQUENTIAL,0.000042994
256,96,SYMMETRY,SEQUENTIAL,0.000107203
256,96,TRANSPOSITION,SEQUENTIAL,0.000556044
256,96,SYMMETRY,SEQUENTIAL,0.000107273
256,96,TRANSPOSITION,SEQUENTIAL,0.000455629
256,96,SYMMETRY,SEQUENTIAL,0.000127539
256,96,TRANSPOSITION,SEQUENTIAL,0.000411954
256,96,SYMMETRY,SEQUENTIAL,0.000114743
256,96,TRANSPOSITION,SEQUENTIAL,0.000429608
256,96,SYMMETRY,SEQUENTIAL,0.000114806
256,96,TRANSPOSITION,SEQUENTIAL,0.000459470
256,96,SYMMETRY,SEQUENTIAL,0.000107117
256,96,TRANSPOSITION,SEQUENTIAL,0.000462990
256,96,SYMMETRY,SEQUENTIAL,0.000127878
256,96,TRANSPOSITION,SEQUENTIAL,0.000487912
256,96,SYMMETRY,SEQUENTIAL,0.000131615
256,96,TRANSPOSITION,SEQUENTIAL,0.000478957
256,96,SYMMETRY,SEQUENTIAL,0.000119112
256,96,TRANSPOSITION,SEQUENTIAL,0.000443187
256,96,SYMMETRY,SEQUENTIAL,0.000114892
256,96,TRANSPOSITION,SEQUENTIAL,0.000414271
256,96,SYMMETRY,SEQUENTIAL,0.000127811
256,96,TRANSPOSITION,SEQUENTIAL,0.000457592
256,96,SYMMETRY,SEQUENTIAL,0.000114828
256,96,TRANSPOSITION,SEQUENTIAL,0.000459012
256,96,SYMMETRY,SEQUENTIAL,0.000110757
256,96,TRANSPOSITION,SEQUENTIAL,0.000475448
256,96,SYMMETRY,SEQUENTIAL,0.000138894
256,96,TRANSPOSITION,SEQUENTIAL,0.000479903
256,96,SYMMETRY,SEQUENTIAL,0.000119012
256,96,TRANSPOSITION,SEQUENTIAL,0.000432249
256,96,TRANSPOSITION,SEQUENTIAL,0.000443097
256,96,TRANSPOSITION,SEQUENTIAL,0.000459727
256,96,TRANSPOSITION,SEQUENTIAL,0.000465617
256,96,TRANSPOSITION,SEQUENTIAL,0.000470459
256,96,TRANSPOSITION,SEQUENTIAL,0.000391860
256,96,TRANSPOSITION,SEQUENTIAL,0.000492454
256,96,TRANSPOSITION,SEQUENTIAL,0.000464670
256,96,TRANSPOSITION,SEQUENTIAL,0.000475194
256,96,TRANSPOSITION,SEQUENTIAL,0.000458416
256,96,TRANSPOSITION,SEQUENTIAL,0.000458330
256,96,TRANSPOSITION,SEQUENTIAL,0.000442773
256,96,TRANSPOSITION,SEQUENTIAL,0.000444401
256,96,TRANSPOSITION,SEQUENTIAL,0.000416510
256,96,TRANSPOSITION,SEQUENTIAL,0.000462040
256,96,TRANSPOSITION,SEQUENTIAL,0.000470612
512,96,SYMMETRY,SEQUENTIAL,0.000636071
512,96,TRANSPOSITION,SEQUENTIAL,0.003934897
512,96,SYMMETRY,SEQUENTIAL,0.000637885
512,96,TRANSPOSITION,SEQUENTIAL,0.003568552
512,96,SYMMETRY,SEQUENTIAL,0.000602167
512,96,TRANSPOSITION,SEQUENTIAL,0.004707817
512,96,SYMMETRY,SEQUENTIAL,0.000625893
512,96,TRANSPOSITION,SEQUENTIAL,0.003477577
512,96,SYMMETRY,SEQUENTIAL,0.000550427
512,96,TRANSPOSITION,SEQUENTIAL,0.003106855
512,96,SYMMETRY,SEQUENTIAL,0.000592321
512,96,TRANSPOSITION,SEQUENTIAL,0.003348920
