Matrix Size,CPUs/Threads,Function,Implementation,Execution Time
64,64,SYMMETRY,SEQUENTIAL,0.000006709
64,64,TRANSPOSITION,SEQUENTIAL,0.000015110
64,64,SYMMETRY,SEQUENTIAL,0.000006985
64,64,TRANSPOSITION,SEQUENTIAL,0.000010684
64,64,SYMMETRY,SEQUENTIAL,0.000007011
64,64,TRANSPOSITION,SEQUENTIAL,0.000010736
64,64,SYMMETRY,SEQUENTIAL,0.000007104
64,64,TRANSPOSITION,SEQUENTIAL,0.000010803
64,64,SYMMETRY,SEQUENTIAL,0.000007056
64,64,TRANSPOSITION,SEQUENTIAL,0.000011552
64,64,SYMMETRY,SEQUENTIAL,0.000007000
64,64,TRANSPOSITION,SEQUENTIAL,0.000010766
64,64,SYMMETRY,SEQUENTIAL,0.000007007
64,64,TRANSPOSITION,SEQUENTIAL,0.000010651
64,64,SYMMETRY,SEQUENTIAL,0.000006918
64,64,TRANSPOSITION,SEQUENTIAL,0.000010584
64,64,SYMMETRY,SEQUENTIAL,0.000006963
64,64,TRANSPOSITION,SEQUENTIAL,0.000010733
64,64,SYMMETRY,SEQUENTIAL,0.000007004
64,64,TRANSPOSITION,SEQUENTIAL,0.000011008
64,64,SYMMETRY,SEQUENTIAL,0.000007018
64,64,TRANSPOSITION,SEQUENTIAL,0.000010576
64,64,SYMMETRY,SEQUENTIAL,0.000007048
64,64,TRANSPOSITION,SEQUENTIAL,0.000011727
64,64,SYMMETRY,SEQUENTIAL,0.000007141
64,64,TRANSPOSITION,SEQUENTIAL,0.000010509
64,64,SYMMETRY,SEQUENTIAL,0.000007093
64,64,TRANSPOSITION,SEQUENTIAL,0.000011779
64,64,SYMMETRY,SEQUENTIAL,0.000007026
64,64,TRANSPOSITION,SEQUENTIAL,0.000010651
64,64,TRANSPOSITION,SEQUENTIAL,0.000011891
64,64,TRANSPOSITION,SEQUENTIAL,0.000010841
64,64,TRANSPOSITION,SEQUENTIAL,0.000010468
64,64,TRANSPOSITION,SEQUENTIAL,0.000020936
64,64,TRANSPOSITION,SEQUENTIAL,0.000010587
64,64,TRANSPOSITION,SEQUENTIAL,0.000010550
64,64,TRANSPOSITION,SEQUENTIAL,0.000010673
64,64,TRANSPOSITION,SEQUENTIAL,0.000010453
64,64,TRANSPOSITION,SEQUENTIAL,0.000011064
64,64,TRANSPOSITION,SEQUENTIAL,0.000010502
64,64,TRANSPOSITION,SEQUENTIAL,0.000010602
64,64,TRANSPOSITION,SEQUENTIAL,0.000010505
64,64,TRANSPOSITION,SEQUENTIAL,0.000010952
64,64,TRANSPOSITION,SEQUENTIAL,0.000010654
64,64,TRANSPOSITION,SEQUENTIAL,0.000010446
128,64,SYMMETRY,SEQUENTIAL,0.000027284
128,64,TRANSPOSITION,SEQUENTIAL,0.000071242
128,64,SYMMETRY,SEQUENTIAL,0.000027183
128,64,TRANSPOSITION,SEQUENTIAL,0.000042360
128,64,SYMMETRY,SEQUENTIAL,0.000027210
128,64,TRANSPOSITION,SEQUENTIAL,0.000042919
128,64,SYMMETRY,SEQUENTIAL,0.000027187
128,64,TRANSPOSITION,SEQUENTIAL,0.000042979
128,64,SYMMETRY,SEQUENTIAL,0.000027187
128,64,TRANSPOSITION,SEQUENTIAL,0.000042897
128,64,SYMMETRY,SEQUENTIAL,0.000027068
128,64,TRANSPOSITION,SEQUENTIAL,0.000042919
128,64,SYMMETRY,SEQUENTIAL,0.000027157
128,64,TRANSPOSITION,SEQUENTIAL,0.000042863
128,64,SYMMETRY,SEQUENTIAL,0.000027068
128,64,TRANSPOSITION,SEQUENTIAL,0.000043388
128,64,SYMMETRY,SEQUENTIAL,0.000027109
128,64,TRANSPOSITION,SEQUENTIAL,0.000043470
128,64,SYMMETRY,SEQUENTIAL,0.000027120
128,64,TRANSPOSITION,SEQUENTIAL,0.000048932
128,64,SYMMETRY,SEQUENTIAL,0.000027113
128,64,TRANSPOSITION,SEQUENTIAL,0.000042684
128,64,SYMMETRY,SEQUENTIAL,0.000027083
128,64,TRANSPOSITION,SEQUENTIAL,0.000042424
128,64,SYMMETRY,SEQUENTIAL,0.000027176
128,64,TRANSPOSITION,SEQUENTIAL,0.000043202
128,64,SYMMETRY,SEQUENTIAL,0.000027291
128,64,TRANSPOSITION,SEQUENTIAL,0.000044059
128,64,SYMMETRY,SEQUENTIAL,0.000027295
128,64,TRANSPOSITION,SEQUENTIAL,0.000043903
128,64,TRANSPOSITION,SEQUENTIAL,0.000043280
128,64,TRANSPOSITION,SEQUENTIAL,0.000043228
128,64,TRANSPOSITION,SEQUENTIAL,0.000042837
128,64,TRANSPOSITION,SEQUENTIAL,0.000044201
128,64,TRANSPOSITION,SEQUENTIAL,0.000042573
128,64,TRANSPOSITION,SEQUENTIAL,0.000042569
128,64,TRANSPOSITION,SEQUENTIAL,0.000043146
128,64,TRANSPOSITION,SEQUENTIAL,0.000042498
128,64,TRANSPOSITION,SEQUENTIAL,0.000044528
128,64,TRANSPOSITION,SEQUENTIAL,0.000044350
128,64,TRANSPOSITION,SEQUENTIAL,0.000050623
128,64,TRANSPOSITION,SEQUENTIAL,0.000044674
128,64,TRANSPOSITION,SEQUENTIAL,0.000043411
128,64,TRANSPOSITION,SEQUENTIAL,0.000043970
128,64,TRANSPOSITION,SEQUENTIAL,0.000043705
256,64,SYMMETRY,SEQUENTIAL,0.000107046
256,64,TRANSPOSITION,SEQUENTIAL,0.000557154
256,64,SYMMETRY,SEQUENTIAL,0.000107195
