Matrix Size,Function,Implementation,Execution Time
256,TRANSPOSITION,SEQUENTIAL,0.000374854
256,SYMMETRY,SEQUENTIAL,0.000114255
256,TRANSPOSITION,SEQUENTIAL,0.000397839
256,SYMMETRY,SEQUENTIAL,0.000114158
256,TRANSPOSITION,SEQUENTIAL,0.000411712
256,SYMMETRY,SEQUENTIAL,0.000106633
256,TRANSPOSITION,SEQUENTIAL,0.000414796
256,TRANSPOSITION,SEQUENTIAL,0.000429504
256,TRANSPOSITION,SEQUENTIAL,0.000445135
256,TRANSPOSITION,SEQUENTIAL,0.000415422
256,TRANSPOSITION,SEQUENTIAL,0.000398591
256,TRANSPOSITION,SEQUENTIAL,0.000415884
512,SYMMETRY,SEQUENTIAL,0.000577338
512,TRANSPOSITION,SEQUENTIAL,0.004241593
512,SYMMETRY,SEQUENTIAL,0.000602439
512,TRANSPOSITION,SEQUENTIAL,0.003372550
512,SYMMETRY,SEQUENTIAL,0.000618018
512,TRANSPOSITION,SEQUENTIAL,0.003431238
512,SYMMETRY,SEQUENTIAL,0.000587493
512,TRANSPOSITION,SEQUENTIAL,0.003359340
512,SYMMETRY,SEQUENTIAL,0.000583060
512,TRANSPOSITION,SEQUENTIAL,0.003332168
512,TRANSPOSITION,SEQUENTIAL,0.003364556
512,TRANSPOSITION,SEQUENTIAL,0.007659584
512,TRANSPOSITION,SEQUENTIAL,0.003368139
512,TRANSPOSITION,SEQUENTIAL,0.008603364
512,TRANSPOSITION,SEQUENTIAL,0.003366090
1024,SYMMETRY,SEQUENTIAL,0.016600795
1024,TRANSPOSITION,SEQUENTIAL,0.050118834
1024,SYMMETRY,SEQUENTIAL,0.003571898
1024,TRANSPOSITION,SEQUENTIAL,0.047780067
1024,SYMMETRY,SEQUENTIAL,0.004219197
1024,TRANSPOSITION,SEQUENTIAL,0.026810847
1024,SYMMETRY,SEQUENTIAL,0.003886037
1024,TRANSPOSITION,SEQUENTIAL,0.022866070
1024,SYMMETRY,SEQUENTIAL,0.003934853
1024,TRANSPOSITION,SEQUENTIAL,0.022957340
1024,TRANSPOSITION,SEQUENTIAL,0.025347054
1024,TRANSPOSITION,SEQUENTIAL,0.031382680
1024,TRANSPOSITION,SEQUENTIAL,0.024711154
1024,TRANSPOSITION,SEQUENTIAL,0.023317277
1024,TRANSPOSITION,SEQUENTIAL,0.023990281
2048,SYMMETRY,SEQUENTIAL,0.019000649
2048,TRANSPOSITION,SEQUENTIAL,0.117530875
2048,SYMMETRY,SEQUENTIAL,0.017047390
2048,TRANSPOSITION,SEQUENTIAL,0.102834843
2048,SYMMETRY,SEQUENTIAL,0.017980985
2048,TRANSPOSITION,SEQUENTIAL,0.127285883
2048,SYMMETRY,SEQUENTIAL,0.028281294
2048,TRANSPOSITION,SEQUENTIAL,0.208791696
2048,SYMMETRY,SEQUENTIAL,0.015283667
2048,TRANSPOSITION,SEQUENTIAL,0.103053614
2048,TRANSPOSITION,SEQUENTIAL,0.100414000
2048,TRANSPOSITION,SEQUENTIAL,0.104047529
2048,TRANSPOSITION,SEQUENTIAL,0.105509974
2048,TRANSPOSITION,SEQUENTIAL,0.105792880
2048,TRANSPOSITION,SEQUENTIAL,0.104216777
4096,SYMMETRY,SEQUENTIAL,0.154392108
4096,TRANSPOSITION,SEQUENTIAL,1.270102046
4096,SYMMETRY,SEQUENTIAL,0.240799449
4096,TRANSPOSITION,SEQUENTIAL,1.848317802
4096,SYMMETRY,SEQUENTIAL,0.244478136
4096,TRANSPOSITION,SEQUENTIAL,1.856849588
4096,SYMMETRY,SEQUENTIAL,0.238071866
4096,TRANSPOSITION,SEQUENTIAL,1.850870796
4096,SYMMETRY,SEQUENTIAL,0.243340313
4096,TRANSPOSITION,SEQUENTIAL,1.878958374
4096,TRANSPOSITION,SEQUENTIAL,1.892981797
4096,TRANSPOSITION,SEQUENTIAL,1.906837650
4096,TRANSPOSITION,SEQUENTIAL,1.908503063
4096,TRANSPOSITION,SEQUENTIAL,1.897996910
4096,TRANSPOSITION,SEQUENTIAL,1.812576532
128,SYMMETRY,SEQUENTIAL,0.000030018
128,TRANSPOSITION,SEQUENTIAL,0.000057749
128,SYMMETRY,SEQUENTIAL,0.000030026
128,TRANSPOSITION,SEQUENTIAL,0.000052422
128,SYMMETRY,SEQUENTIAL,0.000030056
128,TRANSPOSITION,SEQUENTIAL,0.000052445
128,SYMMETRY,SEQUENTIAL,0.000028029
128,TRANSPOSITION,SEQUENTIAL,0.000048861
128,SYMMETRY,SEQUENTIAL,0.000030965
128,TRANSPOSITION,SEQUENTIAL,0.000054359
128,TRANSPOSITION,SEQUENTIAL,0.000052787
128,TRANSPOSITION,SEQUENTIAL,0.000052407
128,TRANSPOSITION,SEQUENTIAL,0.000048809
128,TRANSPOSITION,SEQUENTIAL,0.000052392
128,TRANSPOSITION,SEQUENTIAL,0.000048891
256,SYMMETRY,SEQUENTIAL,0.000129938
256,TRANSPOSITION,SEQUENTIAL,0.000461355
256,SYMMETRY,SEQUENTIAL,0.000106722
256,TRANSPOSITION,SEQUENTIAL,0.000400923
256,SYMMETRY,SEQUENTIAL,0.000106648
256,TRANSPOSITION,SEQUENTIAL,0.000399165
256,SYMMETRY,SEQUENTIAL,0.000110351
256,TRANSPOSITION,SEQUENTIAL,0.000398345
256,SYMMETRY,SEQUENTIAL,0.000118569
256,TRANSPOSITION,SEQUENTIAL,0.000461951
256,TRANSPOSITION,SEQUENTIAL,0.000411719
256,TRANSPOSITION,SEQUENTIAL,0.000373945
256,TRANSPOSITION,SEQUENTIAL,0.000398718
256,TRANSPOSITION,SEQUENTIAL,0.000441574
256,TRANSPOSITION,SEQUENTIAL,0.000372574
512,SYMMETRY,SEQUENTIAL,0.000580765
512,TRANSPOSITION,SEQUENTIAL,0.018874131
512,SYMMETRY,SEQUENTIAL,0.016705215
512,TRANSPOSITION,SEQUENTIAL,0.003456429
512,SYMMETRY,SEQUENTIAL,0.000632249
512,TRANSPOSITION,SEQUENTIAL,0.009231769
512,SYMMETRY,SEQUENTIAL,0.000631265
512,TRANSPOSITION,SEQUENTIAL,0.003420122
512,SYMMETRY,SEQUENTIAL,0.000622690
512,TRANSPOSITION,SEQUENTIAL,0.003389664
512,TRANSPOSITION,SEQUENTIAL,0.003401577
512,TRANSPOSITION,SEQUENTIAL,0.003340110
512,TRANSPOSITION,SEQUENTIAL,0.003327616
512,TRANSPOSITION,SEQUENTIAL,0.003351495
512,TRANSPOSITION,SEQUENTIAL,0.003316358
1024,SYMMETRY,SEQUENTIAL,0.003907278
1024,TRANSPOSITION,SEQUENTIAL,0.025569759
1024,SYMMETRY,SEQUENTIAL,0.003968909
1024,TRANSPOSITION,SEQUENTIAL,0.024852552
1024,SYMMETRY,SEQUENTIAL,0.003918856
1024,TRANSPOSITION,SEQUENTIAL,0.025152005
1024,SYMMETRY,SEQUENTIAL,0.003910691
1024,TRANSPOSITION,SEQUENTIAL,0.025108531
1024,SYMMETRY,SEQUENTIAL,0.003843732
1024,TRANSPOSITION,SEQUENTIAL,0.025130250
1024,TRANSPOSITION,SEQUENTIAL,0.025799416
1024,TRANSPOSITION,SEQUENTIAL,0.024982497
1024,TRANSPOSITION,SEQUENTIAL,0.025105730
1024,TRANSPOSITION,SEQUENTIAL,0.031500116
1024,TRANSPOSITION,SEQUENTIAL,0.032102153
2048,SYMMETRY,SEQUENTIAL,0.016976424
2048,TRANSPOSITION,SEQUENTIAL,0.106668241
2048,SYMMETRY,SEQUENTIAL,0.017183878
2048,TRANSPOSITION,SEQUENTIAL,0.125807740
2048,SYMMETRY,SEQUENTIAL,0.016682059
2048,TRANSPOSITION,SEQUENTIAL,0.112213098
2048,SYMMETRY,SEQUENTIAL,0.016926467
2048,TRANSPOSITION,SEQUENTIAL,0.126367502
2048,SYMMETRY,SEQUENTIAL,0.016841561
2048,TRANSPOSITION,SEQUENTIAL,0.115336403
2048,TRANSPOSITION,SEQUENTIAL,0.260732457
2048,TRANSPOSITION,SEQUENTIAL,0.115264274
2048,TRANSPOSITION,SEQUENTIAL,0.100005507
2048,TRANSPOSITION,SEQUENTIAL,0.123187572
2048,TRANSPOSITION,SEQUENTIAL,0.107142761
4096,SYMMETRY,SEQUENTIAL,0.132652715
4096,TRANSPOSITION,SEQUENTIAL,0.455919042
4096,SYMMETRY,SEQUENTIAL,0.153393179
4096,TRANSPOSITION,SEQUENTIAL,0.590404801
4096,SYMMETRY,SEQUENTIAL,0.153679132
4096,TRANSPOSITION,SEQUENTIAL,0.629740588
4096,SYMMETRY,SEQUENTIAL,0.155477457
4096,TRANSPOSITION,SEQUENTIAL,0.586306460
4096,SYMMETRY,SEQUENTIAL,0.155692093
4096,TRANSPOSITION,SEQUENTIAL,0.588890463
4096,TRANSPOSITION,SEQUENTIAL,0.609524302
4096,TRANSPOSITION,SEQUENTIAL,0.607718468
4096,TRANSPOSITION,SEQUENTIAL,0.603887096
4096,TRANSPOSITION,SEQUENTIAL,0.861838654
4096,TRANSPOSITION,SEQUENTIAL,0.828591555
