Matrix Size,Threads,Function,Implementation,Execution Time
128,96,SYMMETRY,OMP,0.191922925
128,96,TRANSPOSITION,OMP,0.291159503
128,96,SYMMETRY,OMP,0.134481270
128,96,TRANSPOSITION,OMP,0.126681097
128,96,SYMMETRY,OMP,0.062088311
128,96,TRANSPOSITION,OMP,0.145862907
128,96,SYMMETRY,OMP,0.117173128
128,96,TRANSPOSITION,OMP,0.073490728
128,96,SYMMETRY,OMP,0.049819224
128,96,TRANSPOSITION,OMP,0.076842219
128,96,TRANSPOSITION,OMP,0.086656608
128,96,TRANSPOSITION,OMP,0.056465182
128,96,TRANSPOSITION,OMP,0.141645916
128,96,TRANSPOSITION,OMP,0.104039419
128,96,TRANSPOSITION,OMP,0.074634362
256,96,SYMMETRY,OMP,0.076591559
256,96,TRANSPOSITION,OMP,0.097511031
256,96,SYMMETRY,OMP,0.107145946
256,96,TRANSPOSITION,OMP,0.085501682
256,96,SYMMETRY,OMP,0.084941696
256,96,TRANSPOSITION,OMP,0.034512036
256,96,SYMMETRY,OMP,0.040108163
256,96,TRANSPOSITION,OMP,0.094158839
256,96,SYMMETRY,OMP,0.086688038
256,96,TRANSPOSITION,OMP,0.118230648
256,96,TRANSPOSITION,OMP,0.107274964
256,96,TRANSPOSITION,OMP,0.109621994
256,96,TRANSPOSITION,OMP,0.099452332
256,96,TRANSPOSITION,OMP,0.097885031
256,96,TRANSPOSITION,OMP,0.134604461
512,96,SYMMETRY,OMP,0.155582227
512,96,TRANSPOSITION,OMP,0.065043889
512,96,SYMMETRY,OMP,0.049770527
512,96,TRANSPOSITION,OMP,0.048172638
512,96,SYMMETRY,OMP,0.071004231
512,96,TRANSPOSITION,OMP,0.033743180
512,96,SYMMETRY,OMP,0.082065191
512,96,TRANSPOSITION,OMP,0.054121923
512,96,SYMMETRY,OMP,0.084419467
512,96,TRANSPOSITION,OMP,0.051850736
512,96,TRANSPOSITION,OMP,0.089105099
512,96,TRANSPOSITION,OMP,0.014832068
512,96,TRANSPOSITION,OMP,0.010103639
512,96,TRANSPOSITION,OMP,0.010204367
512,96,TRANSPOSITION,OMP,0.010139316
1024,96,SYMMETRY,OMP,0.024685267
1024,96,TRANSPOSITION,OMP,0.028915018
1024,96,SYMMETRY,OMP,0.029679481
1024,96,TRANSPOSITION,OMP,0.028818052
1024,96,SYMMETRY,OMP,0.029694472
1024,96,TRANSPOSITION,OMP,0.028971925
1024,96,SYMMETRY,OMP,0.029682901
1024,96,TRANSPOSITION,OMP,0.018590659
1024,96,SYMMETRY,OMP,0.005880736
1024,96,TRANSPOSITION,OMP,0.016017940
1024,96,TRANSPOSITION,OMP,0.020798411
1024,96,TRANSPOSITION,OMP,0.020572759
1024,96,TRANSPOSITION,OMP,0.020615079
1024,96,TRANSPOSITION,OMP,0.021203700
1024,96,TRANSPOSITION,OMP,0.020665959
2048,96,SYMMETRY,OMP,0.020389967
2048,96,TRANSPOSITION,OMP,0.028173327
2048,96,SYMMETRY,OMP,0.020488124
2048,96,TRANSPOSITION,OMP,0.029289275
2048,96,SYMMETRY,OMP,0.035015684
2048,96,TRANSPOSITION,OMP,0.039495904
2048,96,SYMMETRY,OMP,0.040434528
2048,96,TRANSPOSITION,OMP,0.029171124
2048,96,SYMMETRY,OMP,0.020283401
2048,96,TRANSPOSITION,OMP,0.039669998
2048,96,TRANSPOSITION,OMP,0.125601403
2048,96,TRANSPOSITION,OMP,0.149010129
2048,96,TRANSPOSITION,OMP,0.143844601
2048,96,TRANSPOSITION,OMP,0.142948773
2048,96,TRANSPOSITION,OMP,0.188527279
4096,96,SYMMETRY,OMP,0.143125042
4096,96,TRANSPOSITION,OMP,0.135373492
4096,96,SYMMETRY,OMP,0.117575116
4096,96,TRANSPOSITION,OMP,0.152732424
4096,96,SYMMETRY,OMP,0.087283954
4096,96,TRANSPOSITION,OMP,0.063571826
4096,96,SYMMETRY,OMP,0.062082224
4096,96,TRANSPOSITION,OMP,0.125510164
4096,96,SYMMETRY,OMP,0.088157382
4096,96,TRANSPOSITION,OMP,0.087107353
4096,96,TRANSPOSITION,OMP,0.067878358
4096,96,TRANSPOSITION,OMP,0.104302008
4096,96,TRANSPOSITION,OMP,0.065358300
4096,96,TRANSPOSITION,OMP,0.075081687
4096,96,TRANSPOSITION,OMP,0.093127415
128,96,SYMMETRY,OMP,0.039263263
128,96,TRANSPOSITION,OMP,0.064469364
128,96,SYMMETRY,OMP,0.051090464
