Matrix Size,Threads,Function,Implementation,Execution Time
128,96,SYMMETRY,OMP,0.112963840
128,96,TRANSPOSITION,OMP,0.190182596
128,96,SYMMETRY,OMP,0.221025780
128,96,TRANSPOSITION,OMP,0.184998170
128,96,SYMMETRY,OMP,0.066369437
128,96,TRANSPOSITION,OMP,0.130983502
128,96,SYMMETRY,OMP,0.025679670
128,96,TRANSPOSITION,OMP,0.022608124
128,96,SYMMETRY,OMP,0.041868933
128,96,TRANSPOSITION,OMP,0.051989391
128,96,TRANSPOSITION,OMP,0.033901513
128,96,TRANSPOSITION,OMP,0.028561704
128,96,TRANSPOSITION,OMP,0.024539068
128,96,TRANSPOSITION,OMP,0.024239533
128,96,TRANSPOSITION,OMP,0.052092373
256,96,SYMMETRY,OMP,0.036290661
256,96,TRANSPOSITION,OMP,0.067521997
256,96,SYMMETRY,OMP,0.037590720
256,96,TRANSPOSITION,OMP,0.024975047
256,96,SYMMETRY,OMP,0.010179840
256,96,TRANSPOSITION,OMP,0.036516324
256,96,SYMMETRY,OMP,0.015570298
256,96,TRANSPOSITION,OMP,0.029789679
256,96,SYMMETRY,OMP,0.036041163
256,96,TRANSPOSITION,OMP,0.031259283
256,96,TRANSPOSITION,OMP,0.036182024
256,96,TRANSPOSITION,OMP,0.046677545
256,96,TRANSPOSITION,OMP,0.061990164
256,96,TRANSPOSITION,OMP,0.060158089
256,96,TRANSPOSITION,OMP,0.057299115
512,96,SYMMETRY,OMP,0.067677148
512,96,TRANSPOSITION,OMP,0.029624589
512,96,SYMMETRY,OMP,0.019019037
512,96,TRANSPOSITION,OMP,0.011442825
512,96,SYMMETRY,OMP,0.019968741
512,96,TRANSPOSITION,OMP,0.021358281
512,96,SYMMETRY,OMP,0.020028532
512,96,TRANSPOSITION,OMP,0.021089442
512,96,SYMMETRY,OMP,0.019945361
512,96,TRANSPOSITION,OMP,0.021010049
512,96,TRANSPOSITION,OMP,0.020065300
512,96,TRANSPOSITION,OMP,0.025265805
512,96,TRANSPOSITION,OMP,0.030635647
512,96,TRANSPOSITION,OMP,0.030685499
512,96,TRANSPOSITION,OMP,0.030664213
1024,96,SYMMETRY,OMP,0.030821741
1024,96,TRANSPOSITION,OMP,0.029589891
1024,96,SYMMETRY,OMP,0.030696645
1024,96,TRANSPOSITION,OMP,0.031018965
1024,96,SYMMETRY,OMP,0.030868083
1024,96,TRANSPOSITION,OMP,0.029920585
1024,96,SYMMETRY,OMP,0.031129569
1024,96,TRANSPOSITION,OMP,0.030082367
1024,96,SYMMETRY,OMP,0.030843399
1024,96,TRANSPOSITION,OMP,0.029681809
1024,96,TRANSPOSITION,OMP,0.038021162
1024,96,TRANSPOSITION,OMP,0.043055184
1024,96,TRANSPOSITION,OMP,0.049241111
1024,96,TRANSPOSITION,OMP,0.054195873
1024,96,TRANSPOSITION,OMP,0.054758012
2048,96,SYMMETRY,OMP,0.059335664
2048,96,TRANSPOSITION,OMP,0.057022735
2048,96,SYMMETRY,OMP,0.031667702
2048,96,TRANSPOSITION,OMP,0.030899197
2048,96,SYMMETRY,OMP,0.031935826
2048,96,TRANSPOSITION,OMP,0.065584272
2048,96,SYMMETRY,OMP,0.056380302
2048,96,TRANSPOSITION,OMP,0.068241425
2048,96,SYMMETRY,OMP,0.057699822
2048,96,TRANSPOSITION,OMP,0.034490116
2048,96,TRANSPOSITION,OMP,0.098907791
2048,96,TRANSPOSITION,OMP,0.104933150
2048,96,TRANSPOSITION,OMP,0.049983494
2048,96,TRANSPOSITION,OMP,0.038108967
2048,96,TRANSPOSITION,OMP,0.034050956
4096,96,SYMMETRY,OMP,0.038963139
4096,96,TRANSPOSITION,OMP,0.105836608
4096,96,SYMMETRY,OMP,0.058063984
4096,96,TRANSPOSITION,OMP,0.079674371
4096,96,SYMMETRY,OMP,0.071617916
4096,96,TRANSPOSITION,OMP,0.117629796
4096,96,SYMMETRY,OMP,0.108522378
4096,96,TRANSPOSITION,OMP,0.117315240
4096,96,SYMMETRY,OMP,0.104088195
4096,96,TRANSPOSITION,OMP,0.095908575
4096,96,TRANSPOSITION,OMP,0.103095576
4096,96,TRANSPOSITION,OMP,0.122039117
4096,96,TRANSPOSITION,OMP,0.111393332
4096,96,TRANSPOSITION,OMP,0.080317035
4096,96,TRANSPOSITION,OMP,0.098482966
128,96,SYMMETRY,OMP,0.068426430
128,96,TRANSPOSITION,OMP,0.029866554
128,96,SYMMETRY,OMP,0.035584271
128,96,TRANSPOSITION,OMP,0.063997224
128,96,SYMMETRY,OMP,0.063058771
128,96,TRANSPOSITION,OMP,0.032179214
128,96,SYMMETRY,OMP,0.032951668
128,96,TRANSPOSITION,OMP,0.041531213
128,96,SYMMETRY,OMP,0.020417400
128,96,TRANSPOSITION,OMP,0.040523231
128,96,TRANSPOSITION,OMP,0.025305904
128,96,TRANSPOSITION,OMP,0.020670168
128,96,TRANSPOSITION,OMP,0.041241452
128,96,TRANSPOSITION,OMP,0.015754931
128,96,TRANSPOSITION,OMP,0.009333000
256,96,SYMMETRY,OMP,0.012427390
256,96,TRANSPOSITION,OMP,0.017110839
256,96,SYMMETRY,OMP,0.020128712
256,96,TRANSPOSITION,OMP,0.032882713
256,96,SYMMETRY,OMP,0.035987675
256,96,TRANSPOSITION,OMP,0.020863660
256,96,SYMMETRY,OMP,0.041292235
256,96,TRANSPOSITION,OMP,0.046856426
256,96,SYMMETRY,OMP,0.025480963
256,96,TRANSPOSITION,OMP,0.029527485
256,96,TRANSPOSITION,OMP,0.030653715
256,96,TRANSPOSITION,OMP,0.030702524
256,96,TRANSPOSITION,OMP,0.015672684
256,96,TRANSPOSITION,OMP,0.028866179
256,96,TRANSPOSITION,OMP,0.018033735
512,96,SYMMETRY,OMP,0.030703761
512,96,TRANSPOSITION,OMP,0.025732994
512,96,SYMMETRY,OMP,0.030820169
512,96,TRANSPOSITION,OMP,0.029097661
512,96,SYMMETRY,OMP,0.030711547
512,96,TRANSPOSITION,OMP,0.029303528
512,96,SYMMETRY,OMP,0.030808598
512,96,TRANSPOSITION,OMP,0.029178374
512,96,SYMMETRY,OMP,0.030796044
512,96,TRANSPOSITION,OMP,0.029337876
512,96,TRANSPOSITION,OMP,0.030999437
512,96,TRANSPOSITION,OMP,0.030862063
512,96,TRANSPOSITION,OMP,0.030909650
512,96,TRANSPOSITION,OMP,0.030864157
512,96,TRANSPOSITION,OMP,0.030894928
1024,96,SYMMETRY,OMP,0.031243145
1024,96,TRANSPOSITION,OMP,0.029892355
1024,96,SYMMETRY,OMP,0.031276360
1024,96,TRANSPOSITION,OMP,0.030690648
1024,96,SYMMETRY,OMP,0.031311400
1024,96,TRANSPOSITION,OMP,0.030983485
1024,96,SYMMETRY,OMP,0.031163417
1024,96,TRANSPOSITION,OMP,0.030700259
1024,96,SYMMETRY,OMP,0.031173706
1024,96,TRANSPOSITION,OMP,0.030957863
1024,96,TRANSPOSITION,OMP,0.032219842
1024,96,TRANSPOSITION,OMP,0.032215886
1024,96,TRANSPOSITION,OMP,0.032202505
1024,96,TRANSPOSITION,OMP,0.032091632
1024,96,TRANSPOSITION,OMP,0.022803746
2048,96,SYMMETRY,OMP,0.016212068
2048,96,TRANSPOSITION,OMP,0.038894400
