Matrix Size,Threads,Function,Implementation,Execution Time
16,4,SYMMETRY,OMP,0.000375129
16,4,TRANSPOSITION,OMP,0.000011593
16,4,SYMMETRY,OMP,0.000018366
16,4,TRANSPOSITION,OMP,0.000014327
16,4,SYMMETRY,OMP,0.000011258
16,4,TRANSPOSITION,OMP,0.000012025
16,4,SYMMETRY,OMP,0.000009805
16,4,TRANSPOSITION,OMP,0.000012539
16,4,SYMMETRY,OMP,0.000009894
16,4,TRANSPOSITION,OMP,0.000010110
16,4,TRANSPOSITION,OMP,0.000010975
16,4,TRANSPOSITION,OMP,0.000010461
16,4,TRANSPOSITION,OMP,0.000011094
16,4,TRANSPOSITION,OMP,0.000010103
16,4,TRANSPOSITION,OMP,0.000010245
32,4,SYMMETRY,OMP,0.000015564
32,4,TRANSPOSITION,OMP,0.000031441
32,4,SYMMETRY,OMP,0.000014678
32,4,TRANSPOSITION,OMP,0.000030458
32,4,SYMMETRY,OMP,0.000017099
32,4,TRANSPOSITION,OMP,0.000029959
32,4,SYMMETRY,OMP,0.000017785
32,4,TRANSPOSITION,OMP,0.000031948
32,4,SYMMETRY,OMP,0.000015780
32,4,TRANSPOSITION,OMP,0.000033185
32,4,TRANSPOSITION,OMP,0.000028484
32,4,TRANSPOSITION,OMP,0.000029385
32,4,TRANSPOSITION,OMP,0.000031538
32,4,TRANSPOSITION,OMP,0.000029728
32,4,TRANSPOSITION,OMP,0.000029624
64,4,SYMMETRY,OMP,0.000031024
64,4,TRANSPOSITION,OMP,0.000129059
64,4,SYMMETRY,OMP,0.000031739
64,4,TRANSPOSITION,OMP,0.000148773
64,4,SYMMETRY,OMP,0.000030763
64,4,TRANSPOSITION,OMP,0.000165120
64,4,SYMMETRY,OMP,0.000031084
64,4,TRANSPOSITION,OMP,0.000143312
64,4,SYMMETRY,OMP,0.000028744
64,4,TRANSPOSITION,OMP,0.000186227
64,4,TRANSPOSITION,OMP,0.000187941
64,4,TRANSPOSITION,OMP,0.000186212
