Matrix Size,CPUs/Threads,Function,Implementation,Execution Time
16,1,SYMMETRY,SEQUENTIAL,0.000002246
16,1,TRANSPOSITION,SEQUENTIAL,0.000002824
16,1,SYMMETRY,SEQUENTIAL,0.000001863
16,1,TRANSPOSITION,SEQUENTIAL,0.000002440
16,1,SYMMETRY,SEQUENTIAL,0.000000481
16,1,TRANSPOSITION,SEQUENTIAL,0.000000618
16,1,SYMMETRY,SEQUENTIAL,0.000000395
16,1,TRANSPOSITION,SEQUENTIAL,0.000000689
16,1,SYMMETRY,SEQUENTIAL,0.000000425
16,1,TRANSPOSITION,SEQUENTIAL,0.000000618
16,1,SYMMETRY,SEQUENTIAL,0.000000425
16,1,TRANSPOSITION,SEQUENTIAL,0.000000600
16,1,SYMMETRY,SEQUENTIAL,0.000000391
16,1,TRANSPOSITION,SEQUENTIAL,0.000000607
16,1,SYMMETRY,SEQUENTIAL,0.000000395
16,1,TRANSPOSITION,SEQUENTIAL,0.000000592
16,1,SYMMETRY,SEQUENTIAL,0.000000395
16,1,TRANSPOSITION,SEQUENTIAL,0.000000633
16,1,SYMMETRY,SEQUENTIAL,0.000000399
16,1,TRANSPOSITION,SEQUENTIAL,0.000000603
16,1,SYMMETRY,SEQUENTIAL,0.000000406
16,1,TRANSPOSITION,SEQUENTIAL,0.000000607
16,1,SYMMETRY,SEQUENTIAL,0.000000410
16,1,TRANSPOSITION,SEQUENTIAL,0.000000615
16,1,SYMMETRY,SEQUENTIAL,0.000000376
16,1,TRANSPOSITION,SEQUENTIAL,0.000000603
16,1,SYMMETRY,SEQUENTIAL,0.000000406
16,1,TRANSPOSITION,SEQUENTIAL,0.000000626
16,1,SYMMETRY,SEQUENTIAL,0.000000395
16,1,TRANSPOSITION,SEQUENTIAL,0.000000641
16,1,TRANSPOSITION,SEQUENTIAL,0.000000615
16,1,TRANSPOSITION,SEQUENTIAL,0.000000637
16,1,TRANSPOSITION,SEQUENTIAL,0.000000607
16,1,TRANSPOSITION,SEQUENTIAL,0.000000603
16,1,TRANSPOSITION,SEQUENTIAL,0.000000622
16,1,TRANSPOSITION,SEQUENTIAL,0.000000633
16,1,TRANSPOSITION,SEQUENTIAL,0.000000607
16,1,TRANSPOSITION,SEQUENTIAL,0.000000618
16,1,TRANSPOSITION,SEQUENTIAL,0.000000659
16,1,TRANSPOSITION,SEQUENTIAL,0.000000618
16,1,TRANSPOSITION,SEQUENTIAL,0.000000618
16,1,TRANSPOSITION,SEQUENTIAL,0.000000611
16,1,TRANSPOSITION,SEQUENTIAL,0.000000626
16,1,TRANSPOSITION,SEQUENTIAL,0.000000596
16,1,TRANSPOSITION,SEQUENTIAL,0.000000637
32,1,SYMMETRY,SEQUENTIAL,0.000001699
32,1,TRANSPOSITION,SEQUENTIAL,0.000002418
32,1,SYMMETRY,SEQUENTIAL,0.000001669
32,1,TRANSPOSITION,SEQUENTIAL,0.000002321
32,1,SYMMETRY,SEQUENTIAL,0.000001702
32,1,TRANSPOSITION,SEQUENTIAL,0.000002347
32,1,SYMMETRY,SEQUENTIAL,0.000001613
32,1,TRANSPOSITION,SEQUENTIAL,0.000002224
32,1,SYMMETRY,SEQUENTIAL,0.000001650
32,1,TRANSPOSITION,SEQUENTIAL,0.000002246
32,1,SYMMETRY,SEQUENTIAL,0.000001635
32,1,TRANSPOSITION,SEQUENTIAL,0.000002321
32,1,SYMMETRY,SEQUENTIAL,0.000001661
32,1,TRANSPOSITION,SEQUENTIAL,0.000002299
32,1,SYMMETRY,SEQUENTIAL,0.000001624
32,1,TRANSPOSITION,SEQUENTIAL,0.000002265
32,1,SYMMETRY,SEQUENTIAL,0.000001613
32,1,TRANSPOSITION,SEQUENTIAL,0.000002299
32,1,SYMMETRY,SEQUENTIAL,0.000001647
32,1,TRANSPOSITION,SEQUENTIAL,0.000002287
32,1,SYMMETRY,SEQUENTIAL,0.000001643
32,1,TRANSPOSITION,SEQUENTIAL,0.000002313
32,1,SYMMETRY,SEQUENTIAL,0.000001621
32,1,TRANSPOSITION,SEQUENTIAL,0.000002250
32,1,SYMMETRY,SEQUENTIAL,0.000001628
32,1,TRANSPOSITION,SEQUENTIAL,0.000002265
32,1,SYMMETRY,SEQUENTIAL,0.000001628
32,1,TRANSPOSITION,SEQUENTIAL,0.000002295
32,1,SYMMETRY,SEQUENTIAL,0.000001654
32,1,TRANSPOSITION,SEQUENTIAL,0.000002280
32,1,TRANSPOSITION,SEQUENTIAL,0.000002276
32,1,TRANSPOSITION,SEQUENTIAL,0.000002317
32,1,TRANSPOSITION,SEQUENTIAL,0.000002306
32,1,TRANSPOSITION,SEQUENTIAL,0.000002280
32,1,TRANSPOSITION,SEQUENTIAL,0.000002280
32,1,TRANSPOSITION,SEQUENTIAL,0.000002261
32,1,TRANSPOSITION,SEQUENTIAL,0.000002295
32,1,TRANSPOSITION,SEQUENTIAL,0.000002321
32,1,TRANSPOSITION,SEQUENTIAL,0.000002269
32,1,TRANSPOSITION,SEQUENTIAL,0.000002347
32,1,TRANSPOSITION,SEQUENTIAL,0.000002243
32,1,TRANSPOSITION,SEQUENTIAL,0.000002302
32,1,TRANSPOSITION,SEQUENTIAL,0.000002284
32,1,TRANSPOSITION,SEQUENTIAL,0.000002299
32,1,TRANSPOSITION,SEQUENTIAL,0.000002280
64,1,SYMMETRY,SEQUENTIAL,0.000006091
64,1,TRANSPOSITION,SEQUENTIAL,0.000012312
64,1,SYMMETRY,SEQUENTIAL,0.000006083
64,1,TRANSPOSITION,SEQUENTIAL,0.000009086
64,1,SYMMETRY,SEQUENTIAL,0.000006054
64,1,TRANSPOSITION,SEQUENTIAL,0.000009000
64,1,SYMMETRY,SEQUENTIAL,0.000006091
64,1,TRANSPOSITION,SEQUENTIAL,0.000009004
64,1,SYMMETRY,SEQUENTIAL,0.000006106
64,1,TRANSPOSITION,SEQUENTIAL,0.000009004
64,1,SYMMETRY,SEQUENTIAL,0.000006072
64,1,TRANSPOSITION,SEQUENTIAL,0.000008978
64,1,SYMMETRY,SEQUENTIAL,0.000006095
64,1,TRANSPOSITION,SEQUENTIAL,0.000008982
64,1,SYMMETRY,SEQUENTIAL,0.000006061
64,1,TRANSPOSITION,SEQUENTIAL,0.000009067
64,1,SYMMETRY,SEQUENTIAL,0.000006072
64,1,TRANSPOSITION,SEQUENTIAL,0.000008985
64,1,SYMMETRY,SEQUENTIAL,0.000006095
64,1,TRANSPOSITION,SEQUENTIAL,0.000009030
64,1,SYMMETRY,SEQUENTIAL,0.000006102
64,1,TRANSPOSITION,SEQUENTIAL,0.000009049
64,1,SYMMETRY,SEQUENTIAL,0.000013813
64,1,TRANSPOSITION,SEQUENTIAL,0.000008948
64,1,SYMMETRY,SEQUENTIAL,0.000006091
64,1,TRANSPOSITION,SEQUENTIAL,0.000009049
64,1,SYMMETRY,SEQUENTIAL,0.000006076
64,1,TRANSPOSITION,SEQUENTIAL,0.000009034
64,1,SYMMETRY,SEQUENTIAL,0.000006132
64,1,TRANSPOSITION,SEQUENTIAL,0.000008974
64,1,TRANSPOSITION,SEQUENTIAL,0.000008941
64,1,TRANSPOSITION,SEQUENTIAL,0.000008993
64,1,TRANSPOSITION,SEQUENTIAL,0.000008922
64,1,TRANSPOSITION,SEQUENTIAL,0.000009064
64,1,TRANSPOSITION,SEQUENTIAL,0.000008885
64,1,TRANSPOSITION,SEQUENTIAL,0.000008967
64,1,TRANSPOSITION,SEQUENTIAL,0.000008982
64,1,TRANSPOSITION,SEQUENTIAL,0.000008896
64,1,TRANSPOSITION,SEQUENTIAL,0.000009000
64,1,TRANSPOSITION,SEQUENTIAL,0.000008959
64,1,TRANSPOSITION,SEQUENTIAL,0.000008993
64,1,TRANSPOSITION,SEQUENTIAL,0.000008926
64,1,TRANSPOSITION,SEQUENTIAL,0.000008982
64,1,TRANSPOSITION,SEQUENTIAL,0.000008926
64,1,TRANSPOSITION,SEQUENTIAL,0.000009049
128,1,SYMMETRY,SEQUENTIAL,0.000023961
128,1,TRANSPOSITION,SEQUENTIAL,0.000054900
128,1,SYMMETRY,SEQUENTIAL,0.000023954
128,1,TRANSPOSITION,SEQUENTIAL,0.000037830
128,1,SYMMETRY,SEQUENTIAL,0.000023957
128,1,TRANSPOSITION,SEQUENTIAL,0.000037856
128,1,SYMMETRY,SEQUENTIAL,0.000023931
128,1,TRANSPOSITION,SEQUENTIAL,0.000037927
128,1,SYMMETRY,SEQUENTIAL,0.000023849
128,1,TRANSPOSITION,SEQUENTIAL,0.000037611
128,1,SYMMETRY,SEQUENTIAL,0.000023846
128,1,TRANSPOSITION,SEQUENTIAL,0.000037786
128,1,SYMMETRY,SEQUENTIAL,0.000023883
128,1,TRANSPOSITION,SEQUENTIAL,0.000037700
128,1,SYMMETRY,SEQUENTIAL,0.000023935
128,1,TRANSPOSITION,SEQUENTIAL,0.000037767
128,1,SYMMETRY,SEQUENTIAL,0.000023879
128,1,TRANSPOSITION,SEQUENTIAL,0.000037767
128,1,SYMMETRY,SEQUENTIAL,0.000023831
128,1,TRANSPOSITION,SEQUENTIAL,0.000037786
128,1,SYMMETRY,SEQUENTIAL,0.000023864
128,1,TRANSPOSITION,SEQUENTIAL,0.000037681
128,1,SYMMETRY,SEQUENTIAL,0.000022549
128,1,TRANSPOSITION,SEQUENTIAL,0.000035640
128,1,SYMMETRY,SEQUENTIAL,0.000022531
128,1,TRANSPOSITION,SEQUENTIAL,0.000035681
128,1,SYMMETRY,SEQUENTIAL,0.000022624
128,1,TRANSPOSITION,SEQUENTIAL,0.000035632
128,1,SYMMETRY,SEQUENTIAL,0.000022508
128,1,TRANSPOSITION,SEQUENTIAL,0.000035618
128,1,TRANSPOSITION,SEQUENTIAL,0.000035752
128,1,TRANSPOSITION,SEQUENTIAL,0.000035740
128,1,TRANSPOSITION,SEQUENTIAL,0.000035636
128,1,TRANSPOSITION,SEQUENTIAL,0.000035632
128,1,TRANSPOSITION,SEQUENTIAL,0.000035632
128,1,TRANSPOSITION,SEQUENTIAL,0.000035778
128,1,TRANSPOSITION,SEQUENTIAL,0.000035793
128,1,TRANSPOSITION,SEQUENTIAL,0.000035666
128,1,TRANSPOSITION,SEQUENTIAL,0.000035737
128,1,TRANSPOSITION,SEQUENTIAL,0.000035673
128,1,TRANSPOSITION,SEQUENTIAL,0.000035662
128,1,TRANSPOSITION,SEQUENTIAL,0.000035711
128,1,TRANSPOSITION,SEQUENTIAL,0.000035599
128,1,TRANSPOSITION,SEQUENTIAL,0.000035744
128,1,TRANSPOSITION,SEQUENTIAL,0.000035699
256,1,SYMMETRY,SEQUENTIAL,0.000089474
256,1,TRANSPOSITION,SEQUENTIAL,0.000420112
256,1,SYMMETRY,SEQUENTIAL,0.000089299
256,1,TRANSPOSITION,SEQUENTIAL,0.000317492
256,1,SYMMETRY,SEQUENTIAL,0.000089299
256,1,TRANSPOSITION,SEQUENTIAL,0.000317797
256,1,SYMMETRY,SEQUENTIAL,0.000089139
256,1,TRANSPOSITION,SEQUENTIAL,0.000348289
256,1,SYMMETRY,SEQUENTIAL,0.000089142
256,1,TRANSPOSITION,SEQUENTIAL,0.000353102
256,1,SYMMETRY,SEQUENTIAL,0.000089236
256,1,TRANSPOSITION,SEQUENTIAL,0.000312656
256,1,SYMMETRY,SEQUENTIAL,0.000089310
256,1,TRANSPOSITION,SEQUENTIAL,0.000312183
256,1,SYMMETRY,SEQUENTIAL,0.000090655
256,1,TRANSPOSITION,SEQUENTIAL,0.000348032
256,1,SYMMETRY,SEQUENTIAL,0.000089221
256,1,TRANSPOSITION,SEQUENTIAL,0.000347897
256,1,SYMMETRY,SEQUENTIAL,0.000089116
256,1,TRANSPOSITION,SEQUENTIAL,0.000313658
256,1,SYMMETR
