Matrix Size,Threads,Function,Implementation,Execution Time
16,4,SYMMETRY,OMP,0.000303742
16,4,TRANSPOSITION,OMP,0.000013087
16,4,SYMMETRY,OMP,0.000012822
16,4,TRANSPOSITION,OMP,0.000016760
16,4,SYMMETRY,OMP,0.000012852
16,4,TRANSPOSITION,OMP,0.000011012
16,4,SYMMETRY,OMP,0.000010658
16,4,TRANSPOSITION,OMP,0.000014126
16,4,SYMMETRY,OMP,0.000011627
16,4,TRANSPOSITION,OMP,0.000012405
16,4,SYMMETRY,OMP,0.000011858
16,4,TRANSPOSITION,OMP,0.000017576
16,4,SYMMETRY,OMP,0.000010107
16,4,TRANSPOSITION,OMP,0.000013713
16,4,SYMMETRY,OMP,0.000012312
16,4,TRANSPOSITION,OMP,0.000013784
16,4,SYMMETRY,OMP,0.000013687
16,4,TRANSPOSITION,OMP,0.000014085
16,4,SYMMETRY,OMP,0.000011403
16,4,TRANSPOSITION,OMP,0.000012927
16,4,SYMMETRY,OMP,0.000011217
16,4,TRANSPOSITION,OMP,0.000013560
16,4,SYMMETRY,OMP,0.000011519
16,4,TRANSPOSITION,OMP,0.000013798
16,4,SYMMETRY,OMP,0.000013318
16,4,TRANSPOSITION,OMP,0.000015188
16,4,SYMMETRY,OMP,0.000011239
16,4,TRANSPOSITION,OMP,0.000016026
16,4,SYMMETRY,OMP,0.000011317
16,4,TRANSPOSITION,OMP,0.000013944
16,4,TRANSPOSITION,OMP,0.000013612
16,4,TRANSPOSITION,OMP,0.000012051
16,4,TRANSPOSITION,OMP,0.000009343
16,4,TRANSPOSITION,OMP,0.000012077
16,4,TRANSPOSITION,OMP,0.000012416
16,4,TRANSPOSITION,OMP,0.000011928
16,4,TRANSPOSITION,OMP,0.000011303
16,4,TRANSPOSITION,OMP,0.000014033
16,4,TRANSPOSITION,OMP,0.000012733
16,4,TRANSPOSITION,OMP,0.000011973
16,4,TRANSPOSITION,OMP,0.000011664
16,4,TRANSPOSITION,OMP,0.000013076
16,4,TRANSPOSITION,OMP,0.000010885
16,4,TRANSPOSITION,OMP,0.000013791
16,4,TRANSPOSITION,OMP,0.000012584
32,4,SYMMETRY,OMP,0.000018962
32,4,TRANSPOSITION,OMP,0.000037745
32,4,SYMMETRY,OMP,0.000020862
32,4,TRANSPOSITION,OMP,0.000042845
32,4,SYMMETRY,OMP,0.000021398
32,4,TRANSPOSITION,OMP,0.000039537
32,4,SYMMETRY,OMP,0.000021957
32,4,TRANSPOSITION,OMP,0.000038147
32,4,SYMMETRY,OMP,0.000022169
32,4,TRANSPOSITION,OMP,0.000034280
32,4,SYMMETRY,OMP,0.000022992
32,4,TRANSPOSITION,OMP,0.000033017
32,4,SYMMETRY,OMP,0.000023380
32,4,TRANSPOSITION,OMP,0.000039745
32,4,SYMMETRY,OMP,0.000020757
32,4,TRANSPOSITION,OMP,0.000041615
32,4,SYMMETRY,OMP,0.000022400
32,4,TRANSPOSITION,OMP,0.000036139
32,4,SYMMETRY,OMP,0.000021935
32,4,TRANSPOSITION,OMP,0.000035822
32,4,SYMMETRY,OMP,0.000020850
32,4,TRANSPOSITION,OMP,0.000037413
32,4,SYMMETRY,OMP,0.000021499
32,4,TRANSPOSITION,OMP,0.000037581
32,4,SYMMETRY,OMP,0.000020612
32,4,TRANSPOSITION,OMP,0.000041708
32,4,SYMMETRY,OMP,0.000023171
32,4,TRANSPOSITION,OMP,0.000037227
32,4,SYMMETRY,OMP,0.000022292
32,4,TRANSPOSITION,OMP,0.000037387
32,4,TRANSPOSITION,OMP,0.000034709
32,4,TRANSPOSITION,OMP,0.000034552
32,4,TRANSPOSITION,OMP,0.000035658
32,4,TRANSPOSITION,OMP,0.000036929
32,4,TRANSPOSITION,OMP,0.000036739
32,4,TRANSPOSITION,OMP,0.000033937
32,4,TRANSPOSITION,OMP,0.000033248
32,4,TRANSPOSITION,OMP,0.000033911
32,4,TRANSPOSITION,OMP,0.000038758
32,4,TRANSPOSITION,OMP,0.000032615
32,4,TRANSPOSITION,OMP,0.000037249
32,4,TRANSPOSITION,OMP,0.000033360
32,4,TRANSPOSITION,OMP,0.000035934
32,4,TRANSPOSITION,OMP,0.000038713
32,4,TRANSPOSITION,OMP,0.000039443
64,4,SYMMETRY,OMP,0.000034094
64,4,TRANSPOSITION,OMP,0.000200588
64,4,SYMMETRY,OMP,0.000033826
64,4,TRANSPOSITION,OMP,0.000200246
64,4,SYMMETRY,OMP,0.000035163
64,4,TRANSPOSITION,OMP,0.000198808
64,4,SYMMETRY,OMP,0.000035062
64,4,TRANSPOSITION,OMP,0.000183731
64,4,SYMMETRY,OMP,0.000034321
64,4,TRANSPOSITION,OMP,0.000211455
64,4,SYMMETRY,OMP,0.000034474
64,4,TRANSPOSITION,OMP,0.000208478
64,4,SYMMETRY,OMP,0.000034627
64,4,TRANSPOSITION,OMP,0.000189293
64,4,SYMMETRY,OMP,0.000034474
64,4,TRANSPOSITION,OMP,0.000233021
64,4,SYMMETRY,OMP,0.000033479
64,4,TRANSPOSITION,OMP,0.000207640
64,4,SYMMETRY,OMP,0.000035934
64,4,TRANSPOSITION,OMP,0.000204049
64,4,SYMMETRY,OMP,0.000034798
64,4,TRANSPOSITION,OMP,0.000220470
64,4,SYMMETRY,OMP,0.000034228
64,4,TRANSPOSITION,OMP,0.000187818
64,4,SYMMETRY,OMP,0.000033516
64,4,TRANSPOSITION,OMP,0.000199832
64,4,SYMMETRY,OMP,0.000034355
64,4,TRANSPOSITION,OMP,0.000180203
64,4,SYMMETRY,OMP,0.000033326
64,4,TRANSPOSITION,OMP,0.000200871
64,4,TRANSPOSITION,OMP,0.000230510
64,4,TRANSPOSITION,OMP,0.000192098
64,4,TRANSPOSITION,OMP,0.000187658
64,4,TRANSPOSITION,OMP,0.000213988
64,4,TRANSPOSITION,OMP,0.000189416
64,4,TRANSPOSITION,OMP,0.000202980
64,4,TRANSPOSITION,OMP,0.000173390
64,4,TRANSPOSITION,OMP,0.000211596
64,4,TRANSPOSITION,OMP,0.000201583
64,4,TRANSPOSITION,OMP,0.000216514
64,4,TRANSPOSITION,OMP,0.000193864
64,4,TRANSPOSITION,OMP,0.000187628
64,4,TRANSPOSITION,OMP,0.000189185
64,4,TRANSPOSITION,OMP,0.000203665
64,4,TRANSPOSITION,OMP,0.000169512
128,4,SYMMETRY,OMP,0.000073053
128,4,TRANSPOSITION,OMP,0.000171706
128,4,SYMMETRY,OMP,0.000074089
128,4,TRANSPOSITION,OMP,0.000325873
128,4,SYMMETRY,OMP,0.000072252
128,4,TRANSPOSITION,OMP,0.000160404
128,4,SYMMETRY,OMP,0.000074871
128,4,TRANSPOSITION,OMP,0.000269797
128,4,SYMMETRY,OMP,0.000071391
128,4,TRANSPOSITION,OMP,0.000206605
128,4,SYMMETRY,OMP,0.000070281
128,4,TRANSPOSITION,OMP,0.000202626
128,4,SYMMETRY,OMP,0.000071634
128,4,TRANSPOSITION,OMP,0.000298474
128,4,SYMMETRY,OMP,0.000070032
128,4,TRANSPOSITION,OMP,0.000284329
128,4,SYMMETRY,OMP,0.000072062
128,4,TRANSPOSITION,OMP,0.000301506
128,4,SYMMETRY,OMP,0.000069533
128,4,TRANSPOSITION,OMP,0.000261988
128,4,SYMMETRY,OMP,0.000074107
128,4,TRANSPOSITION,OMP,0.000274420
128,4,SYMMETRY,OMP,0.000071462
128,4,TRANSPOSITION,OMP,0.000285853
128,4,SYMMETRY,OMP,0.000073574
128,4,TRANSPOSITION,OMP,0.000278573
128,4,SYMMETRY,OMP,0.000076763
128,4,TRANSPOSITION,OMP,0.000277888
128,4,SYMMETRY,OMP,0.000072382
128,4,TRANSPOSITION,OMP,0.000271112
128,4,TRANSPOSITION,OMP,0.000263728
128,4,TRANSPOSITION,OMP,0.000230476
128,4,TRANSPOSITION,OMP,0.000287648
128,4,TRANSPOSITION,OMP,0.000266507
128,4,TRANSPOSITION,OMP,0.000291597
128,4,TRANSPOSITION,OMP,0.000174183
128,4,TRANSPOSITION,OMP,0.000192888
128,4,TRANSPOSITION,OMP,0.000261623
128,4,TRANSPOSITION,OMP,0.000256527
128,4,TRANSPOSITION,OMP,0.000279065
128,4,TRANSPOSITION,OMP,0.000284191
128,4,TRANSPOSITION,OMP,0.000288881
128,4,TRANSPOSITION,OMP,0.000287399
128,4,TRANSPOSITION,OMP,0.000201311
128,4,TRANSPOSITION,OMP,0.000252869
256,4,SYMMETRY,OMP,0.000161998
256,4,TRANSPOSITION,OMP,0.000250921
256,4,SYMMETRY,OMP,0.000166863
256,4,TRANSPOSITION,OMP,0.000252798
256,4,SYMMETRY,OMP,0.000177331
256,4,TRANSPOSITION,OMP,0.000251036
256,4,SYMMETRY,OMP,0.000169072
256,4,TRANSPOSITION,OMP,0.000263069
256,4,SYMMETRY,OMP,0.000160985
256,4,TRANSPOSITION,OMP,0.000260558
256,4,SYMMETRY,OMP,0.000155099
256,4,TRANSPOSITION,OMP,0.000252452
256,4,SYMMETRY,OMP,0.000160906
256,4,TRANSPOSITION,OMP,0.000246685
256,4,SYMMETRY,OMP,0.000164259
256,4,TRANSPOSITION,OMP,0.000255961
256,4,SYMMETRY,OMP,0.000161968
256,4,TRANSPOSITION,OMP,0.000260096
256,4,SYMMETRY,OMP,0.000166606
256,4,TRANSPOSITION,OMP,0.000255592
256,4,SYMMETRY,OMP,0.000162628
256,4,TRANSPOSITION,OMP,0.000263017
256,4,SYMMETRY,OMP,0.000166986
256,4,TRANSPOSITION,OMP,0.000254679
256,4,SYMMETRY,OMP,0.000159089
256,4,TRANSPOSITION,OMP,0.000247847
256,4,SYMMETRY,OMP,0.000164345
256,4,TRANSPOSITION,OMP,0.000260696
256,4,SYMMETRY,OMP,0.000161927
256,4,TRANSPOSITION,OMP,0.000254937
256,4,TRANSPOSITION,OMP,0.000263356
256,4,TRANSPOSITION,OMP,0.000249997
256,4,TRANSPOSITION,OMP,0.000259236
256,4,TRANSPOSITION,OMP,0.000256132
256,4,TRANSPOSITION,OMP,0.000261161
256,4,TRANSPOSITION,OMP,0.000265971
256,4,TRANSPOSITION,OMP,0.000259727
256,4,TRANSPOSITION,OMP,0.000254974
256,4,TRANSPOSITION,OMP,0.000260089
256,4,TRANSPOSITION,OMP,0.000247359
256,4,TRANSPOSITION,OMP,0.000263490
256,4,TRANSPOSITION,OMP,0.000265382
256,4,TRANSPOSITION,OMP,0.000257835
256,4,TRANSPOSITION,OMP,0.000274472
256,4,TRANSPOSITION,OMP,0.000260912
512,4,SYMMETRY,OMP,0.000857733
512,4,TRANSPOSITION,OMP,0.000898618
512,4,SYMMETRY,OMP,0.000953581
512,4,TRANSPOSITION,OMP,0.000877462
512,4,SYMMETRY,OMP,0.000753369
512,4,TRANSPOSITION,OMP,0.000875268
512,4,SYMMETRY,OMP,0.000542644
512,4,TRANSPOSITION,OMP,0.000855502
512,4,SYMMETRY,OMP,0.000685088
512,4,TRANSPOSITION,OMP,0.000883110
512,4,SYMMETRY,OMP,0.000731237
512,4,TRANSPOSITION,OMP,0.000858877
512,4,SYMMETRY,OMP,0.000811841
512,4,TRANSPOSITION,OMP,0.000853825
512,4,SYMMETRY,OMP,0.000973735
512,4,TRANSPOSITION,OMP,0.000949644
512,4,SYMMETRY,OMP,0.000979289
512,4,TRANSPOSITION,OMP,0.000854570
512,4,SYMMETRY,OMP,0.000776254
512,4,TRANSPOSITION,OMP,0.000852879
512,4,SYMMETRY,OMP,0.000854362
512,4,TRANSPOSITION,OMP,0.000854939
512,4,SYMMETRY,OMP,0.000970799
512,4,TRANSPOSITION,OMP,0.000882123
512,4,SYMMETRY,OMP,0.000504330
512,4,TRANSPOSITION,OMP,0.000876687
512,4,SYMMETRY,OMP,0.000573307
512,4,TRANSPOSITION,OMP,0.000862017
512,4,SYMMETRY,OMP,0.000899561
512,4,TRANSPOSITION,OMP,0.000861101
512,4,TRANSPOSITION,OMP,0.001648355
512,4,TRANSPOSITION,OMP,0.001176715
512,4,TRANSPOSITION,OMP,0.000974029
512,4,TRANSPOSITION,OMP,0.000975955
512,4,TRANSPOSITION,OMP,0.000968914
512,4,TRANSPOSITION,OMP,0.000975378
512,4,TRANSPOSITION,OMP,0.000981752
512,4,TRANSPOSITION,OMP,0.000971235
512,4,TRANSPOSITION,OMP,0.000961900
512,4,TRANSPOSITION,OMP,0.000962544
512,4,TRANSPOSITION,OMP,0.000971168
512,4,TRANSPOSITION,OMP,0.000975065
512,4,TRANSPOSITION,OMP,0.000973772
512,4,TRANSPOSITION,OMP,0.000968140
512,4,TRANSPOSITION,OMP,0.000975344
1024,4,SYMMETRY,OMP,0.002628669
1024,4,TRANSPOSITION,OMP,0.005388033
1024,4,SYMMETRY,OMP,0.001985718
1024,4,TRANSPOSITION,OMP,0.005144909
1024,4,SYMMETRY,OMP,0.001891945
1024,4,TRANSPOSITION,OMP,0.005056862
1024,4,SYMMETRY,OMP,0.001858350
1024,4,TRANSPOSITION,OMP,0.005076155
1024,4,SYMMETRY,OMP,0.001884963
1024,4,TRANSPOSITION,OMP,0.005104199
1024,4,SYMMETRY,OMP,0.001825660
1024,4,TRANSPOSITION,OMP,0.005066622
1024,4,SYMMETRY,OMP,0.001801405
1024,4,TRANSPOSITION,OMP,0.005075615
1024,4,SYMMETRY,OMP,0.001810387
1024,4,TRANSPOSITION,OMP,0.005105086
1024,4,SYMMETRY,OMP,0.001786966
1024,4,TRANSPOSITION,OMP,0.005073827
1024,4,SYMMETRY,OMP,0.001787063
1024,4,TRANSPOSITION,OMP,0.005085289
1024,4,SYMMETRY,OMP,0.001786020
1024,4,TRANSPOSITION,OMP,0.005059350
1024,4,SYMMETRY,OMP,0.001770582
1024,4,TRANSPOSITION,OMP,0.005078699
1024,4,SYMMETRY,OMP,0.001779586
1024,4,TRANSPOSITION,OMP,0.005064949
1024,4,SYMMETRY,OMP,0.001774743
1024,4,TRANSPOSITION,OMP,0.005255841
1024,4,SYMMETRY,OMP,0.001773924
1024,4,TRANSPOSITION,OMP,0.005185477
1024,4,TRANSPOSITION,OMP,0.005309939
1024,4,TRANSPOSITION,OMP,0.005286250
1024,4,TRANSPOSITION,OMP,0.005255941
1024,4,TRANSPOSITION,OMP,0.005309500
1024,4,TRANSPOSITION,OMP,0.005244654
1024,4,TRANSPOSITION,OMP,0.005235914
1024,4,TRANSPOSITION,OMP,0.005401928
1024,4,TRANSPOSITION,OMP,0.005288344
1024,4,TRANSPOSITION,OMP,0.005309246
1024,4,TRANSPOSITION,OMP,0.005274542
1024,4,TRANSPOSITION,OMP,0.005274341
