Matrix Size,CPUs/Threads,Function,Implementation,Execution Time
128,96,SYMMETRY,SEQUENTIAL,0.000025012
128,96,TRANSPOSITION,SEQUENTIAL,0.000070535
128,96,SYMMETRY,SEQUENTIAL,0.000028133
128,96,TRANSPOSITION,SEQUENTIAL,0.000044435
128,96,SYMMETRY,SEQUENTIAL,0.000028275
128,96,TRANSPOSITION,SEQUENTIAL,0.000044502
128,96,SYMMETRY,SEQUENTIAL,0.000028193
128,96,TRANSPOSITION,SEQUENTIAL,0.000044636
128,96,SYMMETRY,SEQUENTIAL,0.000029214
128,96,TRANSPOSITION,SEQUENTIAL,0.000046268
128,96,TRANSPOSITION,SEQUENTIAL,0.000042863
128,96,TRANSPOSITION,SEQUENTIAL,0.000046372
128,96,TRANSPOSITION,SEQUENTIAL,0.000045009
128,96,TRANSPOSITION,SEQUENTIAL,0.000043169
128,96,TRANSPOSITION,SEQUENTIAL,0.000044517
256,96,SYMMETRY,SEQUENTIAL,0.000107065
256,96,TRANSPOSITION,SEQUENTIAL,0.000611037
256,96,SYMMETRY,SEQUENTIAL,0.000114731
256,96,TRANSPOSITION,SEQUENTIAL,0.000459023
256,96,SYMMETRY,SEQUENTIAL,0.000110798
256,96,TRANSPOSITION,SEQUENTIAL,0.000480644
256,96,SYMMETRY,SEQUENTIAL,0.000122108
256,96,TRANSPOSITION,SEQUENTIAL,0.000410073
256,96,SYMMETRY,SEQUENTIAL,0.000114828
256,96,TRANSPOSITION,SEQUENTIAL,0.000413463
256,96,TRANSPOSITION,SEQUENTIAL,0.000445761
256,96,TRANSPOSITION,SEQUENTIAL,0.000464559
256,96,TRANSPOSITION,SEQUENTIAL,0.000471219
256,96,TRANSPOSITION,SEQUENTIAL,0.000400484
256,96,TRANSPOSITION,SEQUENTIAL,0.000432916
512,96,SYMMETRY,SEQUENTIAL,0.000633150
512,96,TRANSPOSITION,SEQUENTIAL,0.003795445
512,96,SYMMETRY,SEQUENTIAL,0.000631936
512,96,TRANSPOSITION,SEQUENTIAL,0.003478661
512,96,SYMMETRY,SEQUENTIAL,0.000634059
512,96,TRANSPOSITION,SEQUENTIAL,0.003426328
512,96,SYMMETRY,SEQUENTIAL,0.000636011
512,96,TRANSPOSITION,SEQUENTIAL,0.003346317
512,96,SYMMETRY,SEQUENTIAL,0.000630707
512,96,TRANSPOSITION,SEQUENTIAL,0.003308363
512,96,TRANSPOSITION,SEQUENTIAL,0.003344633
512,96,TRANSPOSITION,SEQUENTIAL,0.003341489
512,96,TRANSPOSITION,SEQUENTIAL,0.003292486
512,96,TRANSPOSITION,SEQUENTIAL,0.003327258
512,96,TRANSPOSITION,SEQUENTIAL,0.003308810
1024,96,SYMMETRY,SEQUENTIAL,0.003614299
1024,96,TRANSPOSITION,SEQUENTIAL,0.024564393
1024,96,SYMMETRY,SEQUENTIAL,0.003502138
