Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time (total), Execution Time (no msg)
16,1,SYMMETRY,MPI,REDUCE,0.000056505
16,1,TRANSPOSITION,MPI,SCATTER,0.000106812
16,1,SYMMETRY,MPI,REDUCE,0.000001192
16,1,TRANSPOSITION,MPI,SCATTER,0.000003576
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000111818
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000002623
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
32,1,SYMMETRY,MPI,REDUCE,0.000001907
32,1,TRANSPOSITION,MPI,SCATTER,0.000006199
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292
32,1,SYMMETRY,MPI,REDUCE,0.000001907
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815
32,1,TRANSPOSITION,MPI,BROADCAST,0.000003099
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003576
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
64,1,SYMMETRY,MPI,REDUCE,0.000006199
64,1,TRANSPOSITION,MPI,SCATTER,0.000020981
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000011206
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010729
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
128,1,SYMMETRY,MPI,REDUCE,0.000022888
128,1,TRANSPOSITION,MPI,SCATTER,0.000079870
128,1,SYMMETRY,MPI,REDUCE,0.000023365
128,1,TRANSPOSITION,MPI,SCATTER,0.000045061
128,1,SYMMETRY,MPI,REDUCE,0.000023127
128,1,TRANSPOSITION,MPI,SCATTER,0.000045061
128,1,SYMMETRY,MPI,REDUCE,0.000023127
128,1,TRANSPOSITION,MPI,SCATTER,0.000044823
128,1,SYMMETRY,MPI,REDUCE,0.000022888
128,1,TRANSPOSITION,MPI,SCATTER,0.000044823
128,1,TRANSPOSITION,MPI,SCATTER,0.000044823
128,1,TRANSPOSITION,MPI,BROADCAST,0.000045776
128,1,TRANSPOSITION,MPI,SCATTER,0.000044823
128,1,TRANSPOSITION,MPI,BROADCAST,0.000045538
128,1,TRANSPOSITION,MPI,SCATTER,0.000044584
128,1,TRANSPOSITION,MPI,BROADCAST,0.000045538
128,1,TRANSPOSITION,MPI,SCATTER,0.000044823
128,1,TRANSPOSITION,MPI,BROADCAST,0.000045538
128,1,TRANSPOSITION,MPI,SCATTER,0.000044584
128,1,TRANSPOSITION,MPI,BROADCAST,0.000045538
256,1,SYMMETRY,MPI,REDUCE,0.000093699
256,1,TRANSPOSITION,MPI,SCATTER,0.000560284
256,1,SYMMETRY,MPI,REDUCE,0.000090599
256,1,TRANSPOSITION,MPI,SCATTER,0.000506639
256,1,SYMMETRY,MPI,REDUCE,0.000092030
256,1,TRANSPOSITION,MPI,SCATTER,0.000501871
256,1,SYMMETRY,MPI,REDUCE,0.000090599
256,1,TRANSPOSITION,MPI,SCATTER,0.000479937
256,1,SYMMETRY,MPI,REDUCE,0.000090599
256,1,TRANSPOSITION,MPI,SCATTER,0.000504255
256,1,TRANSPOSITION,MPI,SCATTER,0.000497580
256,1,TRANSPOSITION,MPI,BROADCAST,0.000213623
256,1,TRANSPOSITION,MPI,SCATTER,0.000474453
256,1,TRANSPOSITION,MPI,BROADCAST,0.000212908
256,1,TRANSPOSITION,MPI,SCATTER,0.000462770
256,1,TRANSPOSITION,MPI,BROADCAST,0.000212431
256,1,TRANSPOSITION,MPI,SCATTER,0.000467539
256,1,TRANSPOSITION,MPI,BROADCAST,0.000218391
256,1,TRANSPOSITION,MPI,SCATTER,0.000450611
256,1,TRANSPOSITION,MPI,BROADCAST,0.000213146
512,1,SYMMETRY,MPI,REDUCE,0.000482559
512,1,TRANSPOSITION,MPI,SCATTER,0.003717661
512,1,SYMMETRY,MPI,REDUCE,0.000488281
512,1,TRANSPOSITION,MPI,SCATTER,0.003419399
512,1,SYMMETRY,MPI,REDUCE,0.000484705
512,1,TRANSPOSITION,MPI,SCATTER,0.003245354
512,1,SYMMETRY,MPI,REDUCE,0.000485659
512,1,TRANSPOSITION,MPI,SCATTER,0.003423452
512,1,SYMMETRY,MPI,REDUCE,0.000482798
512,1,TRANSPOSITION,MPI,SCATTER,0.003264666
512,1,TRANSPOSITION,MPI,SCATTER,0.003396511
512,1,TRANSPOSITION,MPI,BROADCAST,0.001573563
512,1,TRANSPOSITION,MPI,SCATTER,0.003017426
512,1,TRANSPOSITION,MPI,BROADCAST,0.001576424
512,1,TRANSPOSITION,MPI,SCATTER,0.003162861
512,1,TRANSPOSITION,MPI,BROADCAST,0.001577854
512,1,TRANSPOSITION,MPI,SCATTER,0.002920389
512,1,TRANSPOSITION,MPI,BROADCAST,0.001562357
512,1,TRANSPOSITION,MPI,SCATTER,0.003072739
512,1,TRANSPOSITION,MPI,BROADCAST,0.001563787
1024,1,SYMMETRY,MPI,REDUCE,0.002699137
1024,1,TRANSPOSITION,MPI,SCATTER,0.023169756
1024,1,SYMMETRY,MPI,REDUCE,0.002696991
1024,1,TRANSPOSITION,MPI,SCATTER,0.021278381
1024,1,SYMMETRY,MPI,REDUCE,0.002695560
1024,1,TRANSPOSITION,MPI,SCATTER,0.021106720
1024,1,SYMMETRY,MPI,REDUCE,0.002702475
1024,1,TRANSPOSITION,MPI,SCATTER,0.020932436
1024,1,SYMMETRY,MPI,REDUCE,0.002697706
1024,1,TRANSPOSITION,MPI,SCATTER,0.021130085
1024,1,TRANSPOSITION,MPI,SCATTER,0.020920038
1024,1,TRANSPOSITION,MPI,BROADCAST,0.006344557
1024,1,TRANSPOSITION,MPI,SCATTER,0.020547152
1024,1,TRANSPOSITION,MPI,BROADCAST,0.006340742
1024,1,TRANSPOSITION,MPI,SCATTER,0.020596981
1024,1,TRANSPOSITION,MPI,BROADCAST,0.006349325
1024,1,TRANSPOSITION,MPI,SCATTER,0.020491123
1024,1,TRANSPOSITION,MPI,BROADCAST,0.006326675
1024,1,TRANSPOSITION,MPI,SCATTER,0.020483017
1024,1,TRANSPOSITION,MPI,BROADCAST,0.006339312
2048,1,SYMMETRY,MPI,REDUCE,0.017471313
2048,1,TRANSPOSITION,MPI,SCATTER,0.093292952
2048,1,SYMMETRY,MPI,REDUCE,0.015817404
2048,1,TRANSPOSITION,MPI,SCATTER,0.091145277
2048,1,SYMMETRY,MPI,REDUCE,0.015493870
2048,1,TRANSPOSITION,MPI,SCATTER,0.091358185
2048,1,SYMMETRY,MPI,REDUCE,0.015353918
2048,1,TRANSPOSITION,MPI,SCATTER,0.091540575
2048,1,SYMMETRY,MPI,REDUCE,0.015628576
2048,1,TRANSPOSITION,MPI,SCATTER,0.092025757
2048,1,TRANSPOSITION,MPI,SCATTER,0.091445684
2048,1,TRANSPOSITION,MPI,BROADCAST,0.053738832
2048,1,TRANSPOSITION,MPI,SCATTER,0.086031914
2048,1,TRANSPOSITION,MPI,BROADCAST,0.057494879
2048,1,TRANSPOSITION,MPI,SCATTER,0.087206125
2048,1,TRANSPOSITION,MPI,BROADCAST,0.055688143
2048,1,TRANSPOSITION,MPI,SCATTER,0.087829113
2048,1,TRANSPOSITION,MPI,BROADCAST,0.058221817
2048,1,TRANSPOSITION,MPI,SCATTER,0.088016033
2048,1,TRANSPOSITION,MPI,BROADCAST,0.061740875
4096,1,SYMMETRY,MPI,REDUCE,0.216746330
4096,1,TRANSPOSITION,MPI,SCATTER,0.425750971
4096,1,SYMMETRY,MPI,REDUCE,0.214915514
4096,1,TRANSPOSITION,MPI,SCATTER,0.433260202
4096,1,SYMMETRY,MPI,REDUCE,0.210407972
4096,1,TRANSPOSITION,MPI,SCATTER,0.410657167
4096,1,SYMMETRY,MPI,REDUCE,0.208365202
4096,1,TRANSPOSITION,MPI,SCATTER,0.467542171
4096,1,SYMMETRY,MPI,REDUCE,0.208238125
4096,1,TRANSPOSITION,MPI,SCATTER,0.408284187
4096,1,TRANSPOSITION,MPI,SCATTER,0.407999516
4096,1,TRANSPOSITION,MPI,BROADCAST,0.546297789
4096,1,TRANSPOSITION,MPI,SCATTER,0.420366049
4096,1,TRANSPOSITION,MPI,BROADCAST,0.547048807
4096,1,TRANSPOSITION,MPI,SCATTER,0.409866810
4096,1,TRANSPOSITION,MPI,BROADCAST,0.537747860
4096,1,TRANSPOSITION,MPI,SCATTER,0.420708179
4096,1,TRANSPOSITION,MPI,BROADCAST,0.545124054
4096,1,TRANSPOSITION,MPI,SCATTER,0.413051605
4096,1,TRANSPOSITION,MPI,BROADCAST,0.535591602
16,1,SYMMETRY,MPI,REDUCE,0.000008345
16,1,TRANSPOSITION,MPI,SCATTER,0.000024319
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000003815
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384
16,1,SYMMETRY,MPI,REDUCE,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384
16,1,SYMMETRY,MPI,REDUCE,0.000001669
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192
16,1,TRANSPOSITION,MPI,SCATTER,0.000003815
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000002623
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954
32,1,SYMMETRY,MPI,REDUCE,0.000001907
32,1,TRANSPOSITION,MPI,SCATTER,0.000007868
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292
32,1,SYMMETRY,MPI,REDUCE,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292
32,1,SYMMETRY,MPI,REDUCE,0.000001907
32,1,TRANSPOSITION,MPI,SCATTER,0.000005245
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,BROADCAST,0.000003099
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861
64,1,SYMMETRY,MPI,REDUCE,0.000006199
64,1,TRANSPOSITION,MPI,SCATTER,0.000021935
64,1,SYMMETRY,MPI,REDUCE,0.000006199
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000012159
64,1,SYMMETRY,MPI,REDUCE,0.000006199
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,SYMMETRY,MPI,REDUCE,0.000005960
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
64,1,TRANSPOSITION,MPI,SCATTER,0.000012636
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010729
64,1,TRANSPOSITION,MPI,SCATTER,0.000011683
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010967
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921
64,1,TRANSPOSITION,MPI,BROADCAST,0.000010729
128,1,SYMMETRY,MPI,REDUCE,0.000023127
128,1,TRANSPOSITION,MPI,SCATTER,0.000072718
128,1,SYMMETRY,MPI,REDUCE,0.000023127
