Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,1,SYMMETRY,MPI,REDUCE,0.000056744,0.000002146
16,1,TRANSPOSITION,MPI,SCATTER,0.000146627,0.000002623
16,1,SYMMETRY,MPI,REDUCE,0.000004292,0.000001907
16,1,TRANSPOSITION,MPI,SCATTER,0.000017643,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000137329,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002623,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
