Matrix Size,CPUs/Threads,Function,Implementation,Execution Time
16,8,SYMMETRY,SEQUENTIAL,0.000000734
16,8,TRANSPOSITION,SEQUENTIAL,0.000000760
16,8,SYMMETRY,SEQUENTIAL,0.000000596
16,8,TRANSPOSITION,SEQUENTIAL,0.000000753
16,8,SYMMETRY,SEQUENTIAL,0.000000533
16,8,TRANSPOSITION,SEQUENTIAL,0.000000633
16,8,SYMMETRY,SEQUENTIAL,0.000000447
16,8,TRANSPOSITION,SEQUENTIAL,0.000000663
16,8,SYMMETRY,SEQUENTIAL,0.000000399
16,8,TRANSPOSITION,SEQUENTIAL,0.000000607
16,8,SYMMETRY,SEQUENTIAL,0.000000399
16,8,TRANSPOSITION,SEQUENTIAL,0.000000644
16,8,SYMMETRY,SEQUENTIAL,0.000000402
16,8,TRANSPOSITION,SEQUENTIAL,0.000000663
16,8,SYMMETRY,SEQUENTIAL,0.000000399
16,8,TRANSPOSITION,SEQUENTIAL,0.000000693
16,8,SYMMETRY,SEQUENTIAL,0.000000387
16,8,TRANSPOSITION,SEQUENTIAL,0.000000615
16,8,SYMMETRY,SEQUENTIAL,0.000000391
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,SYMMETRY,SEQUENTIAL,0.000000391
16,8,TRANSPOSITION,SEQUENTIAL,0.000000607
16,8,SYMMETRY,SEQUENTIAL,0.000000384
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,SYMMETRY,SEQUENTIAL,0.000000387
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,SYMMETRY,SEQUENTIAL,0.000000376
16,8,TRANSPOSITION,SEQUENTIAL,0.000000656
16,8,SYMMETRY,SEQUENTIAL,0.000000421
16,8,TRANSPOSITION,SEQUENTIAL,0.000000615
16,8,TRANSPOSITION,SEQUENTIAL,0.000000633
16,8,TRANSPOSITION,SEQUENTIAL,0.000000637
16,8,TRANSPOSITION,SEQUENTIAL,0.000000622
16,8,TRANSPOSITION,SEQUENTIAL,0.000000618
16,8,TRANSPOSITION,SEQUENTIAL,0.000000622
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,TRANSPOSITION,SEQUENTIAL,0.000000615
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,TRANSPOSITION,SEQUENTIAL,0.000000607
16,8,TRANSPOSITION,SEQUENTIAL,0.000000622
16,8,TRANSPOSITION,SEQUENTIAL,0.000000611
16,8,TRANSPOSITION,SEQUENTIAL,0.000000630
16,8,TRANSPOSITION,SEQUENTIAL,0.000000641
16,8,TRANSPOSITION,SEQUENTIAL,0.000000618
16,8,TRANSPOSITION,SEQUENTIAL,0.000000648
32,8,SYMMETRY,SEQUENTIAL,0.000001680
32,8,TRANSPOSITION,SEQUENTIAL,0.000002392
32,8,SYMMETRY,SEQUENTIAL,0.000001725
32,8,TRANSPOSITION,SEQUENTIAL,0.000002351
32,8,SYMMETRY,SEQUENTIAL,0.000001673
32,8,TRANSPOSITION,SEQUENTIAL,0.000002302
32,8,SYMMETRY,SEQUENTIAL,0.000001676
32,8,TRANSPOSITION,SEQUENTIAL,0.000002295
32,8,SYMMETRY,SEQUENTIAL,0.000001624
32,8,TRANSPOSITION,SEQUENTIAL,0.000002291
32,8,SYMMETRY,SEQUENTIAL,0.000001632
32,8,TRANSPOSITION,SEQUENTIAL,0.000002306
32,8,SYMMETRY,SEQUENTIAL,0.000001647
32,8,TRANSPOSITION,SEQUENTIAL,0.000002287
