Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,1,SYMMETRY,MPI,REDUCE,0.000055075,0.000002146
16,1,TRANSPOSITION,MPI,SCATTER,0.000133276,0.000002384
16,1,SYMMETRY,MPI,REDUCE,0.000004530,0.000001907
16,1,TRANSPOSITION,MPI,SCATTER,0.000012875,0.000002146
16,1,SYMMETRY,MPI,REDUCE,0.000002384,0.000001431
16,1,TRANSPOSITION,MPI,SCATTER,0.000355959,0.000001907
16,1,SYMMETRY,MPI,REDUCE,0.000002384,0.000001431
16,1,TRANSPOSITION,MPI,SCATTER,0.000009298,0.000002146
16,1,SYMMETRY,MPI,REDUCE,0.000002146,0.000001431
16,1,TRANSPOSITION,MPI,SCATTER,0.000018120,0.000002146
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
