Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,4,SYMMETRY,MPI,REDUCE,0.000185251,0.000001192
16,4,TRANSPOSITION,MPI,SCATTER,0.000143290,0.000000954
16,4,SYMMETRY,MPI,REDUCE,0.000014067,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000023603,0.000000954
16,4,SYMMETRY,MPI,REDUCE,0.000014782,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000277281,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000014305,0.000000715
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000010967,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000008345,0.000000238
16,4,TRANSPOSITION,MPI,SCATTER,0.000006199,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000007153,0.000001431
16,4,TRANSPOSITION,MPI,SCATTER,0.000006676,0.000000000
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006199,0.000000715
16,4,TRANSPOSITION,MPI,SCATTER,0.000006199,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005484,0.000001192
16,4,TRANSPOSITION,MPI,SCATTER,0.000006676,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006199,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006676,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005484,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000022888,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000025034,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000014782,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000009775,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000011921,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000009060,0.000000477
32,4,SYMMETRY,MPI,REDUCE,0.000013828,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000008345,0.000000477
32,4,SYMMETRY,MPI,REDUCE,0.000013351,0.000000715
32,4,TRANSPOSITION,MPI,SCATTER,0.000009775,0.000000715
32,4,TRANSPOSITION,MPI,SCATTER,0.000009537,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000026703,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000008583,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010729,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000009060,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010490,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000009537,0.000000477
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010729,0.000001669
32,4,TRANSPOSITION,MPI,SCATTER,0.000010014,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010252,0.000001431
64,4,SYMMETRY,MPI,REDUCE,0.000046730,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000035286,0.000002384
64,4,SYMMETRY,MPI,REDUCE,0.000023842,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000017405,0.000002146
64,4,SYMMETRY,MPI,REDUCE,0.000021696,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000018835,0.000002623
64,4,SYMMETRY,MPI,REDUCE,0.000022650,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000018358,0.000002146
64,4,SYMMETRY,MPI,REDUCE,0.000021458,0.000002861
64,4,TRANSPOSITION,MPI,SCATTER,0.000019073,0.000002146
64,4,TRANSPOSITION,MPI,SCATTER,0.000018597,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000027895,0.000002861
64,4,TRANSPOSITION,MPI,SCATTER,0.000018120,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000024319,0.000003338
64,4,TRANSPOSITION,MPI,SCATTER,0.000017166,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000030518,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000017881,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000027180,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000021458,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000043392,0.000002861
128,4,SYMMETRY,MPI,REDUCE,0.000265360,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000101089,0.000017166
128,4,SYMMETRY,MPI,REDUCE,0.000056267,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000047207,0.000008345
128,4,SYMMETRY,MPI,REDUCE,0.000047445,0.000010252
128,4,TRANSPOSITION,MPI,SCATTER,0.000044584,0.000008583
128,4,SYMMETRY,MPI,REDUCE,0.000046492,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000046253,0.000008345
128,4,SYMMETRY,MPI,REDUCE,0.000044823,0.000010252
128,4,TRANSPOSITION,MPI,SCATTER,0.000044107,0.000008583
128,4,TRANSPOSITION,MPI,SCATTER,0.000061750,0.000008583
128,4,TRANSPOSITION,MPI,BROADCAST,0.000081778,0.000011206
128,4,TRANSPOSITION,MPI,SCATTER,0.000043631,0.000008345
128,4,TRANSPOSITION,MPI,BROADCAST,0.000070810,0.000011206
128,4,TRANSPOSITION,MPI,SCATTER,0.000048876,0.000008583
128,4,TRANSPOSITION,MPI,BROADCAST,0.000071526,0.000011206
128,4,TRANSPOSITION,MPI,SCATTER,0.000052214,0.000008345
128,4,TRANSPOSITION,MPI,BROADCAST,0.000069857,0.000010967
128,4,TRANSPOSITION,MPI,SCATTER,0.000050545,0.000008345
128,4,TRANSPOSITION,MPI,BROADCAST,0.000071764,0.000011206
256,4,SYMMETRY,MPI,REDUCE,0.000483274,0.000039577
256,4,TRANSPOSITION,MPI,SCATTER,0.000303507,0.000088453
256,4,SYMMETRY,MPI,REDUCE,0.000184298,0.000039101
256,4,TRANSPOSITION,MPI,SCATTER,0.000210047,0.000082493
256,4,SYMMETRY,MPI,REDUCE,0.000138998,0.000043869
256,4,TRANSPOSITION,MPI,SCATTER,0.000215769,0.000087261
256,4,SYMMETRY,MPI,REDUCE,0.000133514,0.000039339
256,4,TRANSPOSITION,MPI,SCATTER,0.000206232,0.000085592
256,4,SYMMETRY,MPI,REDUCE,0.000125408,0.000039339
256,4,TRANSPOSITION,MPI,SCATTER,0.000199318,0.000087023
256,4,TRANSPOSITION,MPI,SCATTER,0.000195742,0.000086546
256,4,TRANSPOSITION,MPI,BROADCAST,0.000259638,0.000043154
256,4,TRANSPOSITION,MPI,SCATTER,0.000196934,0.000087023
256,4,TRANSPOSITION,MPI,BROADCAST,0.000218391,0.000043392
256,4,TRANSPOSITION,MPI,SCATTER,0.000216484,0.000087500
256,4,TRANSPOSITION,MPI,BROADCAST,0.000218153,0.000043154
256,4,TRANSPOSITION,MPI,SCATTER,0.000193834,0.000082254
256,4,TRANSPOSITION,MPI,BROADCAST,0.000223398,0.000043154
256,4,TRANSPOSITION,MPI,SCATTER,0.000205517,0.000087500
256,4,TRANSPOSITION,MPI,BROADCAST,0.000225544,0.000042915
512,4,SYMMETRY,MPI,REDUCE,0.001279116,0.000258207
512,4,TRANSPOSITION,MPI,SCATTER,0.001174212,0.000520706
512,4,SYMMETRY,MPI,REDUCE,0.000658035,0.000255823
512,4,TRANSPOSITION,MPI,SCATTER,0.001002789,0.000475168
512,4,SYMMETRY,MPI,REDUCE,0.000654221,0.000254631
512,4,TRANSPOSITION,MPI,SCATTER,0.000973940,0.000475883
512,4,SYMMETRY,MPI,REDUCE,0.000662804,0.000255108
512,4,TRANSPOSITION,MPI,SCATTER,0.000978470,0.000474930
512,4,SYMMETRY,MPI,REDUCE,0.000654221,0.000254631
512,4,TRANSPOSITION,MPI,SCATTER,0.000971317,0.000474930
512,4,TRANSPOSITION,MPI,SCATTER,0.000910282,0.000473261
512,4,TRANSPOSITION,MPI,BROADCAST,0.001061678,0.000348806
512,4,TRANSPOSITION,MPI,SCATTER,0.000873566,0.000474691
512,4,TRANSPOSITION,MPI,BROADCAST,0.001023054,0.000342369
512,4,TRANSPOSITION,MPI,SCATTER,0.000873327,0.000478745
512,4,TRANSPOSITION,MPI,BROADCAST,0.000976324,0.000342131
512,4,TRANSPOSITION,MPI,SCATTER,0.000912905,0.000479937
512,4,TRANSPOSITION,MPI,BROADCAST,0.000977993,0.000346899
512,4,TRANSPOSITION,MPI,SCATTER,0.000909090,0.000482798
512,4,TRANSPOSITION,MPI,BROADCAST,0.000990629,0.000346422
1024,4,SYMMETRY,MPI,REDUCE,0.005878687,0.001322746
1024,4,TRANSPOSITION,MPI,SCATTER,0.005887747,0.003594160
1024,4,SYMMETRY,MPI,REDUCE,0.003398180,0.001316547
1024,4,TRANSPOSITION,MPI,SCATTER,0.005649328,0.003536940
1024,4,SYMMETRY,MPI,REDUCE,0.002987862,0.001314878
1024,4,TRANSPOSITION,MPI,SCATTER,0.005411148,0.003391266
1024,4,SYMMETRY,MPI,REDUCE,0.002980471,0.001318932
1024,4,TRANSPOSITION,MPI,SCATTER,0.005483866,0.003470421
1024,4,SYMMETRY,MPI,REDUCE,0.002974510,0.001320124
1024,4,TRANSPOSITION,MPI,SCATTER,0.005428314,0.003407955
1024,4,TRANSPOSITION,MPI,SCATTER,0.005471706,0.003448248
1024,4,TRANSPOSITION,MPI,BROADCAST,0.004838467,0.001673222
1024,4,TRANSPOSITION,MPI,SCATTER,0.005202770,0.003439903
1024,4,TRANSPOSITION,MPI,BROADCAST,0.004414558,0.001657724
1024,4,TRANSPOSITION,MPI,SCATTER,0.005182981,0.003438711
1024,4,TRANSPOSITION,MPI,BROADCAST,0.004360676,0.001662493
1024,4,TRANSPOSITION,MPI,SCATTER,0.005236626,0.003440619
1024,4,TRANSPOSITION,MPI,BROADCAST,0.004370689,0.001663446
1024,4,TRANSPOSITION,MPI,SCATTER,0.005380154,0.003464460
1024,4,TRANSPOSITION,MPI,BROADCAST,0.004524708,0.001666784
2048,4,SYMMETRY,MPI,REDUCE,0.026665926,0.007025480
2048,4,TRANSPOSITION,MPI,SCATTER,0.029304743,0.019172430
2048,4,SYMMETRY,MPI,REDUCE,0.017086744,0.007309437
2048,4,TRANSPOSITION,MPI,SCATTER,0.029311180,0.019018888
2048,4,SYMMETRY,MPI,REDUCE,0.013775587,0.007087231
2048,4,TRANSPOSITION,MPI,SCATTER,0.028825521,0.019021749
2048,4,SYMMETRY,MPI,REDUCE,0.021727085,0.007085323
2048,4,TRANSPOSITION,MPI,SCATTER,0.028707743,0.018821001
2048,4,SYMMETRY,MPI,REDUCE,0.013750315,0.007051468
2048,4,TRANSPOSITION,MPI,SCATTER,0.028670549,0.018902779
2048,4,TRANSPOSITION,MPI,SCATTER,0.027886391,0.018956423
2048,4,TRANSPOSITION,MPI,BROADCAST,0.020916224,0.010028124
2048,4,TRANSPOSITION,MPI,SCATTER,0.026542425,0.018983126
2048,4,TRANSPOSITION,MPI,BROADCAST,0.021519184,0.010475636
2048,4,TRANSPOSITION,MPI,SCATTER,0.026510477,0.018961668
2048,4,TRANSPOSITION,MPI,BROADCAST,0.022779942,0.011335373
2048,4,TRANSPOSITION,MPI,SCATTER,0.026780367,0.018846273
2048,4,TRANSPOSITION,MPI,BROADCAST,0.024439573,0.011441231
2048,4,TRANSPOSITION,MPI,SCATTER,0.026936769,0.018923759
2048,4,TRANSPOSITION,MPI,BROADCAST,0.021571875,0.009682894
4096,4,SYMMETRY,MPI,REDUCE,0.121481180,0.045432806
4096,4,TRANSPOSITION,MPI,SCATTER,0.156509161,0.078098297
4096,4,SYMMETRY,MPI,REDUCE,0.114221096,0.044441462
4096,4,TRANSPOSITION,MPI,SCATTER,0.159956217,0.077414989
4096,4,SYMMETRY,MPI,REDUCE,0.111267567,0.042219639
4096,4,TRANSPOSITION,MPI,SCATTER,0.161742449,0.077358484
4096,4,SYMMETRY,MPI,REDUCE,0.109685659,0.041424036
4096,4,TRANSPOSITION,MPI,SCATTER,0.162959814,0.078027010
4096,4,SYMMETRY,MPI,REDUCE,0.110883951,0.042418480
4096,4,TRANSPOSITION,MPI,SCATTER,0.162749529,0.078815222
4096,4,TRANSPOSITION,MPI,SCATTER,0.162755251,0.078343391
4096,4,TRANSPOSITION,MPI,BROADCAST,0.219725132,0.074259758
4096,4,TRANSPOSITION,MPI,SCATTER,0.160515547,0.078210354
4096,4,TRANSPOSITION,MPI,BROADCAST,0.242894888,0.075585127
4096,4,TRANSPOSITION,MPI,SCATTER,0.154186010,0.078856945
4096,4,TRANSPOSITION,MPI,BROADCAST,0.227898836,0.076081276
4096,4,TRANSPOSITION,MPI,SCATTER,0.157638788,0.079029083
4096,4,TRANSPOSITION,MPI,BROADCAST,0.229223013,0.072344780
4096,4,TRANSPOSITION,MPI,SCATTER,0.160377741,0.078560352
4096,4,TRANSPOSITION,MPI,BROADCAST,0.235563755,0.065605164
16,4,SYMMETRY,MPI,REDUCE,0.000046253,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000023365,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000011444,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000016928,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000009298,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000007391,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000009537,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000008583,0.000000238
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,SCATTER,0.000005722,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006676,0.000001192
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005722,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006199,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005722,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006199,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006676,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006914,0.000001192
32,4,SYMMETRY,MPI,REDUCE,0.000012875,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000013828,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000012636,0.000000715
32,4,TRANSPOSITION,MPI,SCATTER,0.000010252,0.000000715
