Matrix Size,Threads,Function,Implementation,Execution Time
16,8,SYMMETRY,OMP,0.000461821
16,8,TRANSPOSITION,OMP,0.000010889
16,8,SYMMETRY,OMP,0.000008624
16,8,TRANSPOSITION,OMP,0.000010613
16,8,SYMMETRY,OMP,0.000010815
16,8,TRANSPOSITION,OMP,0.000011690
16,8,SYMMETRY,OMP,0.000011224
16,8,TRANSPOSITION,OMP,0.000010975
16,8,SYMMETRY,OMP,0.000009827
16,8,TRANSPOSITION,OMP,0.000010692
16,8,SYMMETRY,OMP,0.000010047
16,8,TRANSPOSITION,OMP,0.000011679
16,8,SYMMETRY,OMP,0.000011154
16,8,TRANSPOSITION,OMP,0.000011031
16,8,SYMMETRY,OMP,0.000008110
16,8,TRANSPOSITION,OMP,0.000012316
16,8,SYMMETRY,OMP,0.000010904
16,8,TRANSPOSITION,OMP,0.000012193
16,8,SYMMETRY,OMP,0.000011668
16,8,TRANSPOSITION,OMP,0.000011668
16,8,SYMMETRY,OMP,0.000010349
16,8,TRANSPOSITION,OMP,0.000011284
16,8,SYMMETRY,OMP,0.000009835
16,8,TRANSPOSITION,OMP,0.000010669
16,8,SYMMETRY,OMP,0.000009280
16,8,TRANSPOSITION,OMP,0.000012085
16,8,SYMMETRY,OMP,0.000008989
16,8,TRANSPOSITION,OMP,0.000010457
16,8,SYMMETRY,OMP,0.000010312
16,8,TRANSPOSITION,OMP,0.000012647
16,8,TRANSPOSITION,OMP,0.000010442
16,8,TRANSPOSITION,OMP,0.000010509
16,8,TRANSPOSITION,OMP,0.000010781
16,8,TRANSPOSITION,OMP,0.000009425
16,8,TRANSPOSITION,OMP,0.000010841
16,8,TRANSPOSITION,OMP,0.000011377
16,8,TRANSPOSITION,OMP,0.000011493
16,8,TRANSPOSITION,OMP,0.000012182
16,8,TRANSPOSITION,OMP,0.000009507
16,8,TRANSPOSITION,OMP,0.000013363
16,8,TRANSPOSITION,OMP,0.000012267
16,8,TRANSPOSITION,OMP,0.000011753
16,8,TRANSPOSITION,OMP,0.000009619
16,8,TRANSPOSITION,OMP,0.000009764
16,8,TRANSPOSITION,OMP,0.000009194
32,8,SYMMETRY,OMP,0.000014972
32,8,TRANSPOSITION,OMP,0.000023469
32,8,SYMMETRY,OMP,0.000015378
32,8,TRANSPOSITION,OMP,0.000026375
32,8,SYMMETRY,OMP,0.000015672
32,8,TRANSPOSITION,OMP,0.000026014
32,8,SYMMETRY,OMP,0.000015039
32,8,TRANSPOSITION,OMP,0.000026572
