Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time (total), Execution Time (no msg)
32,32,SYMMETRY,MPI,REDUCE,0.002435684
32,32,TRANSPOSITION,MPI,SCATTER,0.000663757
32,32,SYMMETRY,MPI,REDUCE,0.000026941
32,32,TRANSPOSITION,MPI,SCATTER,0.000041246
32,32,SYMMETRY,MPI,REDUCE,0.000025749
32,32,TRANSPOSITION,MPI,SCATTER,0.000222921
32,32,SYMMETRY,MPI,REDUCE,0.000025988
32,32,TRANSPOSITION,MPI,SCATTER,0.000022411
32,32,SYMMETRY,MPI,REDUCE,0.000023603
32,32,TRANSPOSITION,MPI,SCATTER,0.000021458
32,32,TRANSPOSITION,MPI,SCATTER,0.000021696
32,32,TRANSPOSITION,MPI,BROADCAST,0.000017881
32,32,TRANSPOSITION,MPI,SCATTER,0.000021458
32,32,TRANSPOSITION,MPI,BROADCAST,0.000020266
32,32,TRANSPOSITION,MPI,SCATTER,0.000021219
32,32,TRANSPOSITION,MPI,BROADCAST,0.000018835
32,32,TRANSPOSITION,MPI,SCATTER,0.000021219
32,32,TRANSPOSITION,MPI,BROADCAST,0.000019550
32,32,TRANSPOSITION,MPI,SCATTER,0.000021219
32,32,TRANSPOSITION,MPI,BROADCAST,0.000020027
64,32,SYMMETRY,MPI,REDUCE,0.000159025
64,32,TRANSPOSITION,MPI,SCATTER,0.000046968
64,32,SYMMETRY,MPI,REDUCE,0.000045538
64,32,TRANSPOSITION,MPI,SCATTER,0.000027180
64,32,SYMMETRY,MPI,REDUCE,0.000045538
64,32,TRANSPOSITION,MPI,SCATTER,0.000027180
64,32,SYMMETRY,MPI,REDUCE,0.000047922
64,32,TRANSPOSITION,MPI,SCATTER,0.000025988
64,32,SYMMETRY,MPI,REDUCE,0.000042677
64,32,TRANSPOSITION,MPI,SCATTER,0.000031948
64,32,TRANSPOSITION,MPI,SCATTER,0.000026464
64,32,TRANSPOSITION,MPI,BROADCAST,0.000040054
64,32,TRANSPOSITION,MPI,SCATTER,0.000027180
64,32,TRANSPOSITION,MPI,BROADCAST,0.000044823
64,32,TRANSPOSITION,MPI,SCATTER,0.000027895
64,32,TRANSPOSITION,MPI,BROADCAST,0.000044823
64,32,TRANSPOSITION,MPI,SCATTER,0.000028133
64,32,TRANSPOSITION,MPI,BROADCAST,0.000047445
64,32,TRANSPOSITION,MPI,SCATTER,0.000026703
64,32,TRANSPOSITION,MPI,BROADCAST,0.000042200
128,32,SYMMETRY,MPI,REDUCE,0.000625610
128,32,TRANSPOSITION,MPI,SCATTER,0.000152588
128,32,SYMMETRY,MPI,REDUCE,0.000218630
128,32,TRANSPOSITION,MPI,SCATTER,0.000054121
128,32,SYMMETRY,MPI,REDUCE,0.000111818
128,32,TRANSPOSITION,MPI,SCATTER,0.000051975
128,32,SYMMETRY,MPI,REDUCE,0.000114202
128,32,TRANSPOSITION,MPI,SCATTER,0.000051022
128,32,SYMMETRY,MPI,REDUCE,0.000110149
128,32,TRANSPOSITION,MPI,SCATTER,0.000052452
128,32,TRANSPOSITION,MPI,SCATTER,0.000052452
128,32,TRANSPOSITION,MPI,BROADCAST,0.000129700
128,32,TRANSPOSITION,MPI,SCATTER,0.000051737
