Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,16,SYMMETRY,MPI,REDUCE,0.001981735,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000481367,0.000000000
16,16,SYMMETRY,MPI,REDUCE,0.000022173,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000021219,0.000000238
16,16,SYMMETRY,MPI,REDUCE,0.000017405,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000202417,0.000000238
16,16,SYMMETRY,MPI,REDUCE,0.000015974,0.000000000
16,16,TRANSPOSITION,MPI,SCATTER,0.000023842,0.000000238
16,16,SYMMETRY,MPI,REDUCE,0.000015497,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000012636,0.000000000
16,16,TRANSPOSITION,MPI,SCATTER,0.000012636,0.000000000
16,16,TRANSPOSITION,MPI,BROADCAST,0.000010729,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000012875,0.000000238
16,16,TRANSPOSITION,MPI,BROADCAST,0.000009775,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000013590,0.000000000
16,16,TRANSPOSITION,MPI,BROADCAST,0.000010729,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000013828,0.000000000
16,16,TRANSPOSITION,MPI,BROADCAST,0.000010490,0.000000238
16,16,TRANSPOSITION,MPI,SCATTER,0.000013590,0.000000000
16,16,TRANSPOSITION,MPI,BROADCAST,0.000011206,0.000000238
32,16,SYMMETRY,MPI,REDUCE,0.000052929,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000019073,0.000000238
32,16,SYMMETRY,MPI,REDUCE,0.000025749,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000016689,0.000000238
32,16,SYMMETRY,MPI,REDUCE,0.000023842,0.000000238
32,16,TRANSPOSITION,MPI,SCATTER,0.000015497,0.000000238
32,16,SYMMETRY,MPI,REDUCE,0.000021696,0.000000238
32,16,TRANSPOSITION,MPI,SCATTER,0.000015020,0.000000000
32,16,SYMMETRY,MPI,REDUCE,0.000026941,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000014067,0.000000238
32,16,TRANSPOSITION,MPI,SCATTER,0.000014067,0.000000238
32,16,TRANSPOSITION,MPI,BROADCAST,0.000018597,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000015020,0.000000000
32,16,TRANSPOSITION,MPI,BROADCAST,0.000018835,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000015974,0.000000238
32,16,TRANSPOSITION,MPI,BROADCAST,0.000018358,0.000000238
32,16,TRANSPOSITION,MPI,SCATTER,0.000015497,0.000000238
32,16,TRANSPOSITION,MPI,BROADCAST,0.000018358,0.000000477
32,16,TRANSPOSITION,MPI,SCATTER,0.000016689,0.000000238
32,16,TRANSPOSITION,MPI,BROADCAST,0.000017881,0.000000238
64,16,SYMMETRY,MPI,REDUCE,0.000111341,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000071287,0.000000715
64,16,SYMMETRY,MPI,REDUCE,0.000044346,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000036716,0.000000715
64,16,SYMMETRY,MPI,REDUCE,0.000042439,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000027180,0.000000715
64,16,SYMMETRY,MPI,REDUCE,0.000043392,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000028133,0.000000715
64,16,SYMMETRY,MPI,REDUCE,0.000041008,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000029087,0.000000715
64,16,TRANSPOSITION,MPI,SCATTER,0.000026703,0.000000715
64,16,TRANSPOSITION,MPI,BROADCAST,0.000043154,0.000001192
64,16,TRANSPOSITION,MPI,SCATTER,0.000025034,0.000000715
64,16,TRANSPOSITION,MPI,BROADCAST,0.000047684,0.000001192
64,16,TRANSPOSITION,MPI,SCATTER,0.000025511,0.000000715
64,16,TRANSPOSITION,MPI,BROADCAST,0.000048399,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000025511,0.000000715
64,16,TRANSPOSITION,MPI,BROADCAST,0.000047922,0.000000954
64,16,TRANSPOSITION,MPI,SCATTER,0.000026226,0.000000715
64,16,TRANSPOSITION,MPI,BROADCAST,0.000041246,0.000001192
128,16,SYMMETRY,MPI,REDUCE,0.000523329,0.000003576
128,16,TRANSPOSITION,MPI,SCATTER,0.000125408,0.000002861
128,16,SYMMETRY,MPI,REDUCE,0.000173569,0.000003338
