Matrix Size,Threads,Function,Implementation,Execution Time
16,16,SYMMETRY,OMP,0.000780039
16,16,TRANSPOSITION,OMP,0.000015337
16,16,SYMMETRY,OMP,0.000014499
16,16,TRANSPOSITION,OMP,0.000014398
16,16,SYMMETRY,OMP,0.000013664
16,16,TRANSPOSITION,OMP,0.000012994
16,16,SYMMETRY,OMP,0.000016391
16,16,TRANSPOSITION,OMP,0.000013907
16,16,SYMMETRY,OMP,0.000014830
16,16,TRANSPOSITION,OMP,0.000013970
16,16,TRANSPOSITION,OMP,0.000015095
16,16,TRANSPOSITION,OMP,0.000015240
16,16,TRANSPOSITION,OMP,0.000014670
16,16,TRANSPOSITION,OMP,0.000018708
16,16,TRANSPOSITION,OMP,0.000013486
32,16,SYMMETRY,OMP,0.000021193
32,16,TRANSPOSITION,OMP,0.000021182
32,16,SYMMETRY,OMP,0.000017934
32,16,TRANSPOSITION,OMP,0.000022329
32,16,SYMMETRY,OMP,0.000017285
32,16,TRANSPOSITION,OMP,0.000023771
32,16,SYMMETRY,OMP,0.000019997
32,16,TRANSPOSITION,OMP,0.000023726
32,16,SYMMETRY,OMP,0.000018775
32,16,TRANSPOSITION,OMP,0.000022843
32,16,TRANSPOSITION,OMP,0.000026572
32,16,TRANSPOSITION,OMP,0.000024196
32,16,TRANSPOSITION,OMP,0.000022810
32,16,TRANSPOSITION,OMP,0.000022370
32,16,TRANSPOSITION,OMP,0.000022754
64,16,SYMMETRY,OMP,0.000024527
64,16,TRANSPOSITION,OMP,0.000064176
64,16,SYMMETRY,OMP,0.000024665
64,16,TRANSPOSITION,OMP,0.000065211
64,16,SYMMETRY,OMP,0.000025064
64,16,TRANSPOSITION,OMP,0.000066660
64,16,SYMMETRY,OMP,0.000024095
64,16,TRANSPOSITION,OMP,0.000066411
64,16,SYMMETRY,OMP,0.000023771
64,16,TRANSPOSITION,OMP,0.000063948
64,16,TRANSPOSITION,OMP,0.000064760
64,16,TRANSPOSITION,OMP,0.000067998
64,16,TRANSPOSITION,OMP,0.000066224
64,16,TRANSPOSITION,OMP,0.000064597
64,16,TRANSPOSITION,OMP,0.000064585
128,16,SYMMETRY,OMP,0.000038762
128,16,TRANSPOSITION,OMP,0.000232838
128,16,SYMMETRY,OMP,0.000036206
128,16,TRANSPOSITION,OMP,0.000232711
128,16,SYMMETRY,OMP,0.000039686
128,16,TRANSPOSITION,OMP,0.000231277
128,16,SYMMETRY,OMP,0.000041779
128,16,TRANSPOSITION,OMP,0.000233620
128,16,SYMMETRY,OMP,0.000039034
128,16,TRANSPOSITION,OMP,0.000231221
128,16,TRANSPOSITION,OMP,0.000232928
128,16,TRANSPOSITION,OMP,0.000235293
128,16,TRANSPOSITION,OMP,0.000234026
128,16,TRANSPOSITION,OMP,0.000233199
128,16,TRANSPOSITION,OMP,0.000232130
256,16,SYMMETRY,OMP,0.000087969
256,16,TRANSPOSITION,OMP,0.000339635
256,16,SYMMETRY,OMP,0.000081152
256,16,TRANSPOSITION,OMP,0.000280935
256,16,SYMMETRY,OMP,0.000080254
256,16,TRANSPOSITION,OMP,0.000305627
256,16,SYMMETRY,OMP,0.000080865
256,16,TRANSPOSITION,OMP,0.000323694
256,16,SYMMETRY,OMP,0.000081819
256,16,TRANSPOSITION,OMP,0.000318691
256,16,TRANSPOSITION,OMP,0.000302725
256,16,TRANSPOSITION,OMP,0.000327982
256,16,TRANSPOSITION,OMP,0.000302993
256,16,TRANSPOSITION,OMP,0.000341285
256,16,TRANSPOSITION,OMP,0.000272483
512,16,SYMMETRY,OMP,0.000341024
512,16,TRANSPOSITION,OMP,0.000465121
512,16,SYMMETRY,OMP,0.000282176
512,16,TRANSPOSITION,OMP,0.000317413
512,16,SYMMETRY,OMP,0.000283949
512,16,TRANSPOSITION,OMP,0.000317518
512,16,SYMMETRY,OMP,0.000276279
512,16,TRANSPOSITION,OMP,0.000316907
512,16,SYMMETRY,OMP,0.000280619
512,16,TRANSPOSITION,OMP,0.000309959
512,16,TRANSPOSITION,OMP,0.000509981
512,16,TRANSPOSITION,OMP,0.000520330
512,16,TRANSPOSITION,OMP,0.000549767
512,16,TRANSPOSITION,OMP,0.000501473
512,16,TRANSPOSITION,OMP,0.000490982
1024,16,SYMMETRY,OMP,0.000723582
1024,16,TRANSPOSITION,OMP,0.001562793
1024,16,SYMMETRY,OMP,0.000675865
1024,16,TRANSPOSITION,OMP,0.001522928
1024,16,SYMMETRY,OMP,0.000664257
1024,16,TRANSPOSITION,OMP,0.001484308
1024,16,SYMMETRY,OMP,0.000666723
1024,16,TRANSPOSITION,OMP,0.001480460
1024,16,SYMMETRY,OMP,0.000777893
1024,16,TRANSPOSITION,OMP,0.001493968
1024,16,TRANSPOSITION,OMP,0.001669545
1024,16,TRANSPOSITION,OMP,0.001625236
1024,16,TRANSPOSITION,OMP,0.001622729
1024,16,TRANSPOSITION,OMP,0.001631115
1024,16,TRANSPOSITION,OMP,0.001604769
2048,16,SYMMETRY,OMP,0.004850507
2048,16,TRANSPOSITION,OMP,0.020546630
2048,16,SYMMETRY,OMP,0.005630720
2048,16,TRANSPOSITION,OMP,0.017286040
2048,16,SYMMETRY,OMP,0.008380037
2048,16,TRANSPOSITION,OMP,0.012377664
2048,16,SYMMETRY,OMP,0.004904032
2048,16,TRANSPOSITION,OMP,0.012889273
2048,16,SYMMETRY,OMP,0.004833885
2048,16,TRANSPOSITION,OMP,0.013826255
2048,16,TRANSPOSITION,OMP,0.021789897
2048,16,TRANSPOSITION,OMP,0.006927431
2048,16,TRANSPOSITION,OMP,0.007151544
2048,16,TRANSPOSITION,OMP,0.007202569
2048,16,TRANSPOSITION,OMP,0.006978214
4096,16,SYMMETRY,OMP,0.056535110
4096,16,TRANSPOSITION,OMP,0.376415659
4096,16,SYMMETRY,OMP,0.056772999
4096,16,TRANSPOSITION,OMP,0.390883811
4096,16,SYMMETRY,OMP,0.055484772
4096,16,TRANSPOSITION,OMP,0.479171745
4096,16,SYMMETRY,OMP,0.057075486
4096,16,TRANSPOSITION,OMP,0.363352161
4096,16,SYMMETRY,OMP,0.056505192
4096,16,TRANSPOSITION,OMP,0.345523305
4096,16,TRANSPOSITION,OMP,0.452605974
4096,16,TRANSPOSITION,OMP,0.427808020
4096,16,TRANSPOSITION,OMP,0.475724157
4096,16,TRANSPOSITION,OMP,0.496516697
4096,16,TRANSPOSITION,OMP,0.455012139
16,16,SYMMETRY,OMP,0.000166263
16,16,TRANSPOSITION,OMP,0.000010297
16,16,SYMMETRY,OMP,0.000012215
16,16,TRANSPOSITION,OMP,0.000010207
16,16,SYMMETRY,OMP,0.000011247
16,16,TRANSPOSITION,OMP,0.000010211
16,16,SYMMETRY,OMP,0.000011731
16,16,TRANSPOSITION,OMP,0.000011142
16,16,SYMMETRY,OMP,0.000011414
16,16,TRANSPOSITION,OMP,0.000010382
16,16,TRANSPOSITION,OMP,0.000010140
16,16,TRANSPOSITION,OMP,0.000011157
16,16,TRANSPOSITION,OMP,0.000011418
16,16,TRANSPOSITION,OMP,0.000011474
16,16,TRANSPOSITION,OMP,0.000010546
32,16,SYMMETRY,OMP,0.000014398
32,16,TRANSPOSITION,OMP,0.000018403
32,16,SYMMETRY,OMP,0.000012938
32,16,TRANSPOSITION,OMP,0.000018988
32,16,SYMMETRY,OMP,0.000015389
32,16,TRANSPOSITION,OMP,0.000016175
32,16,SYMMETRY,OMP,0.000009727
32,16,TRANSPOSITION,OMP,0.000017121
32,16,SYMMETRY,OMP,0.000015046
32,16,TRANSPOSITION,OMP,0.000019409
32,16,TRANSPOSITION,OMP,0.000020664
32,16,TRANSPOSITION,OMP,0.000018511
32,16,TRANSPOSITION,OMP,0.000018600
32,16,TRANSPOSITION,OMP,0.000019811
32,16,TRANSPOSITION,OMP,0.000016432
64,16,SYMMETRY,OMP,0.000020511
64,16,TRANSPOSITION,OMP,0.000056252
64,16,SYMMETRY,OMP,0.000022020
64,16,TRANSPOSITION,OMP,0.000059571
64,16,SYMMETRY,OMP,0.000021189
64,16,TRANSPOSITION,OMP,0.000066184
64,16,SYMMETRY,OMP,0.000022333
64,16,TRANSPOSITION,OMP,0.000066057
64,16,SYMMETRY,OMP,0.000022400
64,16,TRANSPOSITION,OMP,0.000073660
64,16,TRANSPOSITION,OMP,0.000063900
64,16,TRANSPOSITION,OMP,0.000060052
64,16,TRANSPOSITION,OMP,0.000060733
64,16,TRANSPOSITION,OMP,0.000060860
64,16,TRANSPOSITION,OMP,0.000058305
128,16,SYMMETRY,OMP,0.000034012
128,16,TRANSPOSITION,OMP,0.000210181
128,16,SYMMETRY,OMP,0.000033990
128,16,TRANSPOSITION,OMP,0.000206109
128,16,SYMMETRY,OMP,0.000034444
128,16,TRANSPOSITION,OMP,0.000195112
128,16,SYMMETRY,OMP,0.000033095
128,16,TRANSPOSITION,OMP,0.000198483
128,16,SYMMETRY,OMP,0.000035997
128,16,TRANSPOSITION,OMP,0.000207596
128,16,TRANSPOSITION,OMP,0.000217710
128,16,TRANSPOSITION,OMP,0.000205941
128,16,TRANSPOSITION,OMP,0.000212532
128,16,TRANSPOSITION,OMP,0.000211950
128,16,TRANSPOSITION,OMP,0.000212729
256,16,SYMMETRY,OMP,0.000071768
256,16,TRANSPOSITION,OMP,0.000114482
256,16,SYMMETRY,OMP,0.000064116
256,16,TRANSPOSITION,OMP,0.000120815
256,16,SYMMETRY,OMP,0.000064734
256,16,TRANSPOSITION,OMP,0.000139095
256,16,SYMMETRY,OMP,0.000067465
256,16,TRANSPOSITION,OMP,0.000137873
256,16,SYMMETRY,OMP,0.000066776
256,16,TRANSPOSITION,OMP,0.000154853
256,16,TRANSPOSITION,OMP,0.000145305
256,16,TRANSPOSITION,OMP,0.000134841
256,16,TRANSPOSITION,OMP,0.000146329
256,16,TRANSPOSITION,OMP,0.000140116
