Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
64,64,SYMMETRY,MPI,REDUCE,0.002498865,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000747204,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000087976,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000087500,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000062466,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000339746,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000079155,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000055075,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000062227,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000069141,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000061035,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000055552,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000059843,0.000000954
64,64,TRANSPOSITION,MPI,SCATTER,0.000050068,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000059366,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000051022,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000072718,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000066757,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000065327,0.000000954
64,64,TRANSPOSITION,MPI,SCATTER,0.000048399,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000058889,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000050783,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000060320,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000054836,0.000000477
64,64,SYMMETRY,MPI,REDUCE,0.000063181,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000055075,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000064373,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000049353,0.000000238
64,64,SYMMETRY,MPI,REDUCE,0.000058651,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000048637,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000050306,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000063658,0.000000954
64,64,TRANSPOSITION,MPI,SCATTER,0.000049114,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000058889,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000049114,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000058651,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000049591,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000060797,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000048876,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000060081,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000047207,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000067949,0.000000238
64,64,TRANSPOSITION,MPI,SCATTER,0.000048399,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000055552,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000049829,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000056505,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000047207,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000057459,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000055790,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000060320,0.000000477
64,64,TRANSPOSITION,MPI,SCATTER,0.000049591,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000055075,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000049829,0.000000477
64,64,TRANSPOSITION,MPI,BROADCAST,0.000058651,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000047922,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000057697,0.000001192
64,64,TRANSPOSITION,MPI,SCATTER,0.000047684,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000053644,0.000000715
64,64,TRANSPOSITION,MPI,SCATTER,0.000052929,0.000000238
64,64,TRANSPOSITION,MPI,BROADCAST,0.000066042,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000880957,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000224352,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000285864,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000090837,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000159025,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000086546,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000177622,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000082970,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000150442,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000094891,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000162601,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000084400,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000152588,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000082016,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000167608,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000085115,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000160933,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000084162,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000164270,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000089645,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000177145,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000084639,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000164986,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000093460,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.004475117,0.000001431
128,64,TRANSPOSITION,MPI,SCATTER,0.000084162,0.000000715
128,64,SYMMETRY,MPI,REDUCE,0.000164032,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000088453,0.000000954
128,64,SYMMETRY,MPI,REDUCE,0.000157118,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000096560,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000087738,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000180244,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000096083,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000163078,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000088692,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000175953,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000090122,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000179052,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000086784,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000170469,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000093460,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000178814,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000093222,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000180244,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000092506,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000174999,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000095606,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000179768,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000090837,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000169277,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000083208,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000166893,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000086546,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000166178,0.000001192
128,64,TRANSPOSITION,MPI,SCATTER,0.000087261,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000168800,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000097752,0.000000715
128,64,TRANSPOSITION,MPI,BROADCAST,0.000162363,0.000000954
128,64,TRANSPOSITION,MPI,SCATTER,0.000086069,0.000000954
128,64,TRANSPOSITION,MPI,BROADCAST,0.000163555,0.000000954
256,64,SYMMETRY,MPI,REDUCE,0.001523018,0.000004530
256,64,TRANSPOSITION,MPI,SCATTER,0.000412941,0.000003099
