Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,1,SYMMETRY,MPI,REDUCE,0.000056505,0.000002146
16,1,TRANSPOSITION,MPI,SCATTER,0.000131845,0.000002384
16,1,SYMMETRY,MPI,REDUCE,0.000001431,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000003338,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000203133,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002384,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000477,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000006199,0.000000477
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000715
16,1,SYMMETRY,MPI,REDUCE,0.000000715,0.000000238
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000002146,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001669,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000715
16,1,TRANSPOSITION,MPI,BROADCAST,0.000001192,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000954
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
16,1,TRANSPOSITION,MPI,SCATTER,0.000001907,0.000000477
16,1,TRANSPOSITION,MPI,BROADCAST,0.000000954,0.000000715
32,1,SYMMETRY,MPI,REDUCE,0.000001907,0.000001669
32,1,TRANSPOSITION,MPI,SCATTER,0.000008106,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001907,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000001907
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000003576,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000003576,0.000003338
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,SYMMETRY,MPI,REDUCE,0.000001669,0.000001431
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002384
32,1,TRANSPOSITION,MPI,SCATTER,0.000003576,0.000002146
32,1,TRANSPOSITION,MPI,BROADCAST,0.000003099,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000005722,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000004292,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002146
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000003099,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000003815,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002623,0.000002623
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000002861,0.000002861
32,1,TRANSPOSITION,MPI,SCATTER,0.000004053,0.000002384
32,1,TRANSPOSITION,MPI,BROADCAST,0.000003099,0.000002623
64,1,SYMMETRY,MPI,REDUCE,0.000005960,0.000005484
64,1,TRANSPOSITION,MPI,SCATTER,0.000026464,0.000014067
64,1,SYMMETRY,MPI,REDUCE,0.000005960,0.000005484
64,1,TRANSPOSITION,MPI,SCATTER,0.000011921,0.000008345
64,1,SYMMETRY,MPI,REDUCE,0.000005722,0.000005722
64,1,TRANSPOSITION,MPI,SCATTER,0.000011444,0.000008345
