Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
16,4,SYMMETRY,MPI,REDUCE,0.000156641,0.000001192
16,4,TRANSPOSITION,MPI,SCATTER,0.000060797,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000016212,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000010967,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000015259,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000214100,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000011206,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000007153,0.000000238
16,4,SYMMETRY,MPI,REDUCE,0.000013351,0.000000715
16,4,TRANSPOSITION,MPI,SCATTER,0.000008106,0.000000238
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005245,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000005245,0.000000477
16,4,TRANSPOSITION,MPI,SCATTER,0.000005722,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006676,0.000000715
16,4,TRANSPOSITION,MPI,SCATTER,0.000007629,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006676,0.000000954
16,4,TRANSPOSITION,MPI,SCATTER,0.000006437,0.000000238
16,4,TRANSPOSITION,MPI,BROADCAST,0.000006199,0.000001192
32,4,SYMMETRY,MPI,REDUCE,0.000025988,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000025988,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000016212,0.000001431
32,4,TRANSPOSITION,MPI,SCATTER,0.000011206,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000014782,0.000000715
32,4,TRANSPOSITION,MPI,SCATTER,0.000010014,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000012398,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000020981,0.000000715
32,4,SYMMETRY,MPI,REDUCE,0.000015974,0.000000715
32,4,TRANSPOSITION,MPI,SCATTER,0.000010014,0.000000477
32,4,TRANSPOSITION,MPI,SCATTER,0.000009298,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000013351,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000008583,0.000000715
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010490,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000009060,0.000000477
32,4,TRANSPOSITION,MPI,BROADCAST,0.000009537,0.000001192
32,4,TRANSPOSITION,MPI,SCATTER,0.000009298,0.000000477
32,4,TRANSPOSITION,MPI,BROADCAST,0.000011206,0.000000954
32,4,TRANSPOSITION,MPI,SCATTER,0.000009537,0.000000477
32,4,TRANSPOSITION,MPI,BROADCAST,0.000010967,0.000000954
64,4,SYMMETRY,MPI,REDUCE,0.000046015,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000032902,0.000002146
64,4,SYMMETRY,MPI,REDUCE,0.000022650,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000018597,0.000002384
64,4,SYMMETRY,MPI,REDUCE,0.000022650,0.000002861
64,4,TRANSPOSITION,MPI,SCATTER,0.000016928,0.000002146
64,4,SYMMETRY,MPI,REDUCE,0.000024080,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000022173,0.000006199
64,4,SYMMETRY,MPI,REDUCE,0.000024080,0.000002623
64,4,TRANSPOSITION,MPI,SCATTER,0.000016928,0.000002146
64,4,TRANSPOSITION,MPI,SCATTER,0.000017643,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000029087,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000018120,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000025034,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000016689,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000026226,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000018597,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000026941,0.000003099
64,4,TRANSPOSITION,MPI,SCATTER,0.000016928,0.000002146
64,4,TRANSPOSITION,MPI,BROADCAST,0.000025988,0.000002861
128,4,SYMMETRY,MPI,REDUCE,0.000246763,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000092268,0.000015974
128,4,SYMMETRY,MPI,REDUCE,0.000055790,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000047445,0.000008583
128,4,SYMMETRY,MPI,REDUCE,0.000051022,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000047207,0.000008345
128,4,SYMMETRY,MPI,REDUCE,0.000048637,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000045776,0.000008583
128,4,SYMMETRY,MPI,REDUCE,0.000051260,0.000010014
128,4,TRANSPOSITION,MPI,SCATTER,0.000046015,0.000008345
128,4,TRANSPOSITION,MPI,SCATTER,0.000049353,0.000008583
128,4,TRANSPOSITION,MPI,BROADCAST,0.000084400,0.000010967
128,4,TRANSPOSITION,MPI,SCATTER,0.000045538,0.000008345
128,4,TRANSPOSITION,MPI,BROADCAST,0.000069380,0.000010967
128,4,TRANSPOSITION,MPI,SCATTER,0.000050068,0.000008583
128,4,TRANSPOSITION,MPI,BROADCAST,0.000070810,0.000010967
128,4,TRANSPOSITION,MPI,SCATTER,0.000050068,0.000008345
128,4,TRANSPOSITION,MPI,BROADCAST,0.000069618,0.000010967
128,4,TRANSPOSITION,MPI,SCATTER,0.000050545,0.000008583
128,4,TRANSPOSITION,MPI,BROADCAST,0.000086308,0.000015497
256,4,SYMMETRY,MPI,REDUCE,0.000472546,0.000039339
256,4,TRANSPOSITION,MPI,SCATTER,0.000317574,0.000087261
256,4,SYMMETRY,MPI,REDUCE,0.000186443,0.000039339
256,4,TRANSPOSITION,MPI,SCATTER,0.000211716,0.000082016
256,4,SYMMETRY,MPI,REDUCE,0.000136614,0.000039101
256,4,TRANSPOSITION,MPI,SCATTER,0.000207901,0.000086308
256,4,SYMMETRY,MPI,REDUCE,0.000135422,0.000039101
256,4,TRANSPOSITION,MPI,SCATTER,0.000203609,0.000081778
256,4,SYMMETRY,MPI,REDUCE,0.000125170,0.000039339
256,4,TRANSPOSITION,MPI,SCATTER,0.000205755,0.000081778
256,4,TRANSPOSITION,MPI,SCATTER,0.000191212,0.000082493
256,4,TRANSPOSITION,MPI,BROADCAST,0.000277281,0.000043392
256,4,TRANSPOSITION,MPI,SCATTER,0.000196218,0.000080585
256,4,TRANSPOSITION,MPI,BROADCAST,0.000228167,0.000043154
256,4,TRANSPOSITION,MPI,SCATTER,0.000224113,0.000087023
256,4,TRANSPOSITION,MPI,BROADCAST,0.000221252,0.000043392
256,4,TRANSPOSITION,MPI,SCATTER,0.000203371,0.000082016
256,4,TRANSPOSITION,MPI,BROADCAST,0.000224113,0.000043392
256,4,TRANSPOSITION,MPI,SCATTER,0.000200272,0.000081778
256,4,TRANSPOSITION,MPI,BROADCAST,0.000236750,0.000043154
512,4,SYMMETRY,MPI,REDUCE,0.001222134,0.000239611
