Matrix Size,Threads,Function,Implementation,Execution Time
128,96,SYMMETRY,OMP,0.044458941
128,96,TRANSPOSITION,OMP,0.034510411
128,96,SYMMETRY,OMP,0.020086952
128,96,TRANSPOSITION,OMP,0.039318062
128,96,SYMMETRY,OMP,0.020245329
128,96,TRANSPOSITION,OMP,0.029936485
128,96,SYMMETRY,OMP,0.024844535
128,96,TRANSPOSITION,OMP,0.019847363
128,96,SYMMETRY,OMP,0.028906055
128,96,TRANSPOSITION,OMP,0.020061046
128,96,TRANSPOSITION,OMP,0.023788139
128,96,TRANSPOSITION,OMP,0.029349394
128,96,TRANSPOSITION,OMP,0.019801892
128,96,TRANSPOSITION,OMP,0.023231469
128,96,TRANSPOSITION,OMP,0.024460047
256,96,SYMMETRY,OMP,0.034773767
256,96,TRANSPOSITION,OMP,0.029732615
256,96,SYMMETRY,OMP,0.016248837
256,96,TRANSPOSITION,OMP,0.039865993
256,96,SYMMETRY,OMP,0.022916026
256,96,TRANSPOSITION,OMP,0.020211667
256,96,SYMMETRY,OMP,0.025073931
256,96,TRANSPOSITION,OMP,0.034683198
256,96,SYMMETRY,OMP,0.028646626
256,96,TRANSPOSITION,OMP,0.020479590
256,96,TRANSPOSITION,OMP,0.023268022
256,96,TRANSPOSITION,OMP,0.028343230
256,96,TRANSPOSITION,OMP,0.017422713
256,96,TRANSPOSITION,OMP,0.022645921
256,96,TRANSPOSITION,OMP,0.023397461
512,96,SYMMETRY,OMP,0.030204386
512,96,TRANSPOSITION,OMP,0.028394707
512,96,SYMMETRY,OMP,0.030183017
512,96,TRANSPOSITION,OMP,0.029144660
512,96,SYMMETRY,OMP,0.030377872
512,96,TRANSPOSITION,OMP,0.028457724
512,96,SYMMETRY,OMP,0.030283563
512,96,TRANSPOSITION,OMP,0.028239645
512,96,SYMMETRY,OMP,0.030312240
512,96,TRANSPOSITION,OMP,0.029363528
512,96,TRANSPOSITION,OMP,0.030366667
512,96,TRANSPOSITION,OMP,0.025224313
512,96,TRANSPOSITION,OMP,0.020022832
512,96,TRANSPOSITION,OMP,0.019880675
512,96,TRANSPOSITION,OMP,0.019911721
1024,96,SYMMETRY,OMP,0.020137846
1024,96,TRANSPOSITION,OMP,0.021059081
1024,96,SYMMETRY,OMP,0.020251654
1024,96,TRANSPOSITION,OMP,0.021013223
1024,96,SYMMETRY,OMP,0.020168692
1024,96,TRANSPOSITION,OMP,0.020290069
1024,96,SYMMETRY,OMP,0.020159915
1024,96,TRANSPOSITION,OMP,0.021235168
1024,96,SYMMETRY,OMP,0.020468287
1024,96,TRANSPOSITION,OMP,0.027180724
1024,96,TRANSPOSITION,OMP,0.042871110
1024,96,TRANSPOSITION,OMP,0.047893487
1024,96,TRANSPOSITION,OMP,0.053537384
1024,96,TRANSPOSITION,OMP,0.053623401
1024,96,TRANSPOSITION,OMP,0.032118380
2048,96,SYMMETRY,OMP,0.027109414
2048,96,TRANSPOSITION,OMP,0.034584135
2048,96,SYMMETRY,OMP,0.032574624
2048,96,TRANSPOSITION,OMP,0.034701817
2048,96,SYMMETRY,OMP,0.032677136
2048,96,TRANSPOSITION,OMP,0.034690067
2048,96,SYMMETRY,OMP,0.031959035
2048,96,TRANSPOSITION,OMP,0.034145109
2048,96,SYMMETRY,OMP,0.024357185
2048,96,TRANSPOSITION,OMP,0.043313757
2048,96,TRANSPOSITION,OMP,0.048249744
2048,96,TRANSPOSITION,OMP,0.061380848
2048,96,TRANSPOSITION,OMP,0.063483492
2048,96,TRANSPOSITION,OMP,0.078051582
2048,96,TRANSPOSITION,OMP,0.094635926
4096,96,SYMMETRY,OMP,0.110034376
4096,96,TRANSPOSITION,OMP,0.109935559
4096,96,SYMMETRY,OMP,0.069938436
4096,96,TRANSPOSITION,OMP,0.074465305
4096,96,SYMMETRY,OMP,0.039546229
4096,96,TRANSPOSITION,OMP,0.067871086
4096,96,SYMMETRY,OMP,0.077091895
4096,96,TRANSPOSITION,OMP,0.087697335
4096,96,SYMMETRY,OMP,0.097171851
4096,96,TRANSPOSITION,OMP,0.131624453
4096,96,TRANSPOSITION,OMP,0.125911951
4096,96,TRANSPOSITION,OMP,0.118175410
4096,96,TRANSPOSITION,OMP,0.123829618
4096,96,TRANSPOSITION,OMP,0.172268867
4096,96,TRANSPOSITION,OMP,0.202816211
128,96,SYMMETRY,OMP,0.035617217
128,96,TRANSPOSITION,OMP,0.018063776
128,96,SYMMETRY,OMP,0.019524597
128,96,TRANSPOSITION,OMP,0.028171547
128,96,SYMMETRY,OMP,0.024797969
128,96,TRANSPOSITION,OMP,0.020318232
128,96,SYMMETRY,OMP,0.029754244
128,96,TRANSPOSITION,OMP,0.050023034
128,96,SYMMETRY,OMP,0.039916180
128,96,TRANSPOSITION,OMP,0.040089354
128,96,TRANSPOSITION,OMP,0.061055079
128,96,TRANSPOSITION,OMP,0.045254335
128,96,TRANSPOSITION,OMP,0.045359023
128,96,TRANSPOSITION,OMP,0.060956843
128,96,TRANSPOSITION,OMP,0.043673128
256,96,SYMMETRY,OMP,0.032229491
256,96,TRANSPOSITION,OMP,0.070213526
256,96,SYMMETRY,OMP,0.044689596
256,96,TRANSPOSITION,OMP,0.029591314
256,96,SYMMETRY,OMP,0.039906986
256,96,TRANSPOSITION,OMP,0.038584135
256,96,SYMMETRY,OMP,0.026831776
256,96,TRANSPOSITION,OMP,0.050064914
256,96,SYMMETRY,OMP,0.022098355
256,96,TRANSPOSITION,OMP,0.049518988
